Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
11/12/2015,1063.26,0,24.5,21,3.85,2.663,0
11/13/2015,1063.26,1,17.5,13.5,3.9,2.511,0
11/14/2015,1063.26,1,19,13,1.35,2.235,0
11/15/2015,1063.26,0,27,14,0.57,2.168,0
11/16/2015,1063.26,0,31.5,15,2.51,0.474,0
11/17/2015,1064.42,0,25,19,3.45,2.497,0
11/18/2015,1064.42,0,24,10,3.55,3.666,0
11/19/2015,1064.42,0,29,10,3.17,3.66,0
11/20/2015,1064.42,0,27.5,10.5,3.13,3.809,0
11/21/2015,1063.26,0,25,19,3.1,3.496,0
11/22/2015,1063.26,0,18,10,5.55,3.795,0
11/23/2015,1062.1,0,24,4,3.6,4.485,0
11/24/2015,1062.1,0,27.5,4,3.16,3.551,0
11/25/2015,1062.1,0,29,14.5,3.42,3.652,0
11/26/2015,1062.1,0,33,14.5,3.05,3.677,0
11/27/2015,1062.1,0,33,19,3.85,3.63,0
11/28/2015,1060.95,0,12,9,4.75,3.459,0
11/29/2015,1059.79,1,14,8.5,1.35,3.678,0
11/30/2015,1059.79,0.25,15.5,8.5,1.45,3.665,0
12/1/2015,1059.79,0,18,10.5,1.61,3.339,0
12/2/2015,1059.79,0,19.5,11.5,2.3,2.421,0
12/3/2015,1059.79,0,24,9,3.06,3.598,0
12/4/2015,1059.79,0,23,3.5,3.1,3.631,0
12/5/2015,1059.79,0,24,6,2.31,3.352,0
12/6/2015,1058.64,0,25,7,2.17,3.977,0
12/7/2015,1058.64,0,26,9.5,1.7,3.938,0
12/8/2015,1058.64,0,24,9,2.03,3.669,0
12/9/2015,1058.64,0,30,10,2.05,3.59,0
12/10/2015,1058.64,0,34,13,1.9,3.58,0
12/11/2015,1058.64,0,32,13.5,3.15,3.655,0
12/12/2015,1058.64,0,26,15.5,2.14,3.352,0
12/13/2015,1058.64,0,24,19,1.56,3.665,0
12/14/2015,1058.64,0,31,9,4.05,4.498,0
12/15/2015,1058.64,0,32,10,5.12,3.634,0
12/16/2015,1059.792,0,25,15,4.98,3.6,0
12/17/2015,1059.792,0,24,8,6.1,3.716,0
12/18/2015,1059.792,0,22,5,2.95,3.554,0
12/19/2015,1058.64,0,25,4,2.9,3.344,0
12/20/2015,1058.64,0,22,4,2.44,3.776,0
12/21/2015,1058.64,0,24.5,12,2.16,4.138,0
12/22/2015,1057.48,0,26.5,14.5,1.3,3.375,0
12/23/2015,1057.48,0,33,15.5,1.82,3.705,0
12/24/2015,1057.48,0,32,10.5,5.1,3.705,0
12/25/2015,1057.48,0,29,11,3.93,3.566,0
12/26/2015,1057.48,0,34,11,2.05,4.197,0
12/27/2015,1056.32,0,21,18,2.05,0,0
12/28/2015,1056.32,0,19,2,6.12,4.164,0
12/29/2015,1056.32,0,19,4,3.05,3.046,0
12/30/2015,1055.17,0,18,8,3.35,3.629,0
12/31/2015,1055.17,4,17,8,2.45,3.299,0
1/1/2016,1055.17,0.8,12,8,0.67,3.34,0
1/2/2016,1055.17,15,8.5,5.5,1.88,3.157,0
1/3/2016,1054.01,0,16.5,4.5,3.37,0.706,0
1/4/2016,1054.01,0,16,4.5,2.58,4.132,0
1/5/2016,1054.01,0,16,10,1.35,3.648,0
1/6/2016,1052.86,0,22,10,1.92,3.641,0
1/7/2016,1052.86,0,21,9.5,1,3.638,0
1/8/2016,1052.86,0,26,10,0.98,3.642,0
1/9/2016,1054.01,0,23,8.5,1.95,3.346,0
1/10/2016,1054.01,0,17,2,5.4,3.589,0
1/11/2016,1052.86,0.26,11.5,2,2.8,4.561,0
1/12/2016,1052.86,0,18.5,5.5,0.5,3.487,0
1/13/2016,1052.86,1.5,16.5,6.5,1.75,3.815,0
1/14/2016,1052.86,0,25,9.5,0.45,3.673,0
1/15/2016,1052.86,0,30,11,1.43,3.711,0
1/16/2016,1052.86,0,29,12,4.22,3.32,0
1/17/2016,1051.7,0,21,5,7.85,3.668,0
1/18/2016,1051.7,0,23,4,3.31,4.539,0
1/19/2016,1051.7,0,26,4,2.73,5.159,0
1/20/2016,1050.55,0,27,9,3.51,5.178,0
1/21/2016,1050.55,0,26,9.5,1.25,5.138,0
1/22/2016,1049.39,0,22,9.5,7.25,5.137,0
1/23/2016,1049.39,0,22,8,3.66,4.571,0
1/24/2016,1048.23,0,26,0,4.44,5.128,0
1/25/2016,1048.23,0,27,3.5,2.7,5.651,0
1/26/2016,1048.23,0.5,19,9.5,3.65,2.709,0
1/27/2016,1047.08,6.5,11,7.5,6.17,1.593,0
1/28/2016,1047.08,0,23,3.5,2.08,1.592,0
1/29/2016,1047.08,0,25,7,2.95,1.596,0
1/30/2016,1047.08,0,26.5,8,3.1,1.596,0
1/31/2016,1047.08,0,32,9,2.94,3.744,0
2/1/2016,1045.92,0,36.5,9,4.92,5.81,0
2/2/2016,1045.92,0,26,10.5,5.47,5.435,0
2/3/2016,1045.92,0,22,8,6.32,5.381,0
2/4/2016,1044.77,0,18,4,6.48,4.593,0
2/5/2016,1044.77,0,23,2.5,3.25,4.653,0
2/6/2016,1044.77,0,23,3,2.45,4.399,0
2/7/2016,1043.61,0,25,0,3.6,4.863,0
2/8/2016,1043.61,0,20.5,0,5.56,4.052,0
2/9/2016,1042.46,0,24,8,4.44,3.94,0
2/10/2016,1041.3,0,28.5,3,5.53,4.676,0
2/11/2016,1040.14,0,31,2.5,5.92,4.681,0
2/12/2016,1040.14,0,32,9,5,4.726,0
2/13/2016,1038.99,0,30,11.5,5.17,4.431,0
2/14/2016,1038.99,0,30,11,5.68,5.463,0
2/15/2016,1038.99,0,33,11.5,4.67,3.561,0
2/16/2016,1037.83,0,32,12,6.47,2.881,0
2/17/2016,1037.83,0,32,11.5,4.3,3.221,0
2/18/2016,1037.83,0,32.5,16,6,3.287,0
2/19/2016,1036.68,0,32,14,5.53,3.194,0
2/20/2016,1036.68,0,33,13,6.68,2.983,0
2/21/2016,1036.68,0,29,15.5,4.65,3.486,0
2/22/2016,1035.52,0,31,16,3.8,3.39,0
2/23/2016,1035.52,0,32,15.5,4.59,1.191,0
2/24/2016,1035.52,0,29.5,10,10.7,2.386,0
2/25/2016,1034.36,0,28,3,7,3.296,0
2/26/2016,1033.21,0,25.5,3,5.69,3.335,0
2/27/2016,1032.05,0,21.5,9,4.6,2.845,0
2/28/2016,1030.9,0,29,14,3.79,3.463,0
2/29/2016,1030.9,0,32,14,2.21,2.195,0
3/1/2016,1028.59,0,34,14,4.55,0.156,0
3/2/2016,1028.59,0,33,18,6.8,2.883,0
3/3/2016,1027.43,0,38.5,17,6.05,3.201,0
3/4/2016,1027.43,0,33,17,9.4,3.008,0
3/5/2016,1027.43,0,30,16.5,7.05,3.008,0
3/6/2016,1027.43,0,33,17,3.33,3.9,0
3/7/2016,1027.43,0,36,17,6.71,3.82,0
3/8/2016,1026.28,32.5,37,19,6.51,3.04,0
3/9/2016,1026.28,15.5,24,17,10.05,3.255,0
3/10/2016,1028.59,0.5,20,14,4.95,3.252,0
3/11/2016,1028.59,0,24,13.5,4.76,3.095,0
3/12/2016,1028.59,0,32,11,3,2.895,0
3/13/2016,1027.43,0,36.5,10.5,5.04,2.994,0
3/14/2016,1027.43,0,38,14,7.03,3.153,0
3/15/2016,1027.43,0,34,17,7.02,3.085,0
3/16/2016,1026.28,0,28,18.5,4.42,4.381,0
3/17/2016,1026.28,0,31,19,1.73,3.92,0
3/18/2016,1025.12,2.3,35,20,3.45,4.449,0
3/19/2016,1023.96,0,19.5,15,7.28,4.273,0
3/20/2016,1022.81,0,21,12,5.32,5.131,0
3/21/2016,1021.65,0,25,6,5.95,4.886,0
3/22/2016,1020.5,0,31.5,6.5,6.28,4.762,0
3/23/2016,1019.34,0,39,9.5,6.02,4.446,0
3/24/2016,1018.18,0,28,14,6.6,4.25,0
3/25/2016,1017.03,0,29,10,11.58,4.165,0
3/26/2016,1017.03,0,27,10,5.77,4.18,0
3/27/2016,1015.87,0,31,13.5,2.82,4.844,0
3/28/2016,1014.72,0,27,18.5,5.38,5.255,0
3/29/2016,1013.56,0,31,19,2.7,4.322,0
3/30/2016,1013.56,0,34,19.5,3.6,4.148,0
3/31/2016,1013.56,0,39,21,4.4,4.487,0
4/1/2016,1013.56,0,31,21,8.65,4.124,0
4/2/2016,1012.41,0,23,14.5,8.75,4.266,0
4/3/2016,1012.41,0,28,13,5.55,5.07,0
4/4/2016,1010.09,0,33,12,6.62,5.214,0
4/5/2016,1007.783,0,34,11.5,5.68,6.134,0
4/6/2016,1006.63,0,32,15,8.05,6.156,0
4/7/2016,1005.47,0,32,16,5.53,6.109,0
4/8/2016,1004.316,0,32,19,4.67,6.134,0
4/9/2016,1003.16,0,30,20,4.9,4.66,0
4/10/2016,1002.004,0,34,20,5.83,4.821,0
4/11/2016,1000.848,0,36.5,20,6.82,4.967,0
4/12/2016,999.693,0,32,20.5,6.59,4.724,0
4/13/2016,998.537,0,26,21.5,3.85,4.998,0
4/14/2016,997.381,0,31,17.5,4.11,5.011,0
4/15/2016,996.225,0,27.5,18,4.91,6.121,0
4/16/2016,995.07,0,35,18.5,2.36,5.278,0
4/17/2016,993.914,17.5,38,21,6,5.653,0
4/18/2016,997.381,16.2,34,20,10.55,6.047,0
4/19/2016,999.693,0,32.5,18.5,7.05,5.098,0
4/20/2016,998.537,0,33.5,18.5,6.96,4.297,0
4/21/2016,996.225,0,34.5,19,5.57,4.382,0
4/22/2016,996.225,28,34.5,19,6.61,4.169,0
4/23/2016,1004.316,140.5,31,19.5,8.71,4.187,0
4/24/2016,1025.12,0,34,17,6.5,4.983,0
4/25/2016,1037.83,0,39,18,5,4.667,0
4/26/2016,1026.28,0,38.5,20,8.55,3.825,0
4/27/2016,1026.28,0,36,22,7.15,4.572,0
4/28/2016,1025.12,0,38,22,8.48,4.529,0
4/29/2016,1023.96,0,32.5,22,7.37,4.534,0
4/30/2016,1023.96,0,36,22,3.13,3.772,0
5/1/2016,1022.81,2.3,36,22.5,7.32,4.68,0
5/2/2016,1025.12,4.57,25,23,5.66,5.161,0
5/3/2016,1022.81,0,22,17.5,5.88,4.339,0
5/4/2016,1022.81,0,33,18,2.75,4.367,0
5/5/2016,1021.65,0,36,16,7.1,3.834,0
5/6/2016,1021.65,0,31.5,15,8.39,4.597,0
5/7/2016,1020.496,0,33,15,9.46,4.365,0
5/8/2016,1020.496,0,33,18,6.74,5.072,0
5/9/2016,1018.18,4,34.5,20,4.61,4.937,0
5/10/2016,1017.03,0,40,20,6.34,4.236,0
5/11/2016,1015.87,0,37,22,7.1,4.347,0
5/12/2016,1014.72,0,35,23.5,6.9,5.883,0
5/13/2016,1013.56,0,36.5,21.5,5.05,4.585,0
5/14/2016,1012.41,40,35.5,21,7,5.815,0
5/15/2016,1013.56,0,30,18.5,6.27,6.216,0
5/16/2016,1013.56,0,31,19.5,2.47,6.44,0
5/17/2016,1013.56,26.5,38.5,21,6.86,5.35,0
5/18/2016,1014.72,2.8,32,21,10.9,6.11,0
5/19/2016,1013.56,0,36,20,5.58,6.03,0
5/20/2016,1013.56,0,26,21,7.77,5.92,0
5/21/2016,1013.56,0,35,21,1.1,2.43,0
5/22/2016,1013.56,1.5,37,23,4.23,6.387,0
5/23/2016,1014.72,0,37,23.5,3.72,5.074,0
5/24/2016,1014.72,0,37.5,24,6.6,4.305,0
5/25/2016,1013.56,2.3,35,24,6.2,4.246,0
5/26/2016,1013.56,0,37,22.5,6.4,4.621,0
5/27/2016,1012.41,0,39,24,2.2,4.627,0
5/28/2016,1012.41,0,36,21.5,6,4.035,0
5/29/2016,1011.25,0,36,24,5.1,4.969,0
5/30/2016,1011.25,1,35,25,6.44,5.168,0
5/31/2016,1011.25,22,36,23,3.22,4.526,0
6/1/2016,1013.56,1.3,33.5,20,8.39,4.586,0
6/2/2016,1013.56,1.6,34.5,20,6.17,4.541,0
6/3/2016,1013.56,1.53,36,21.5,5.15,4.695,0
6/4/2016,1013.56,13.3,33,21.5,5.83,4.396,0
6/5/2016,1014.72,2.2,32,18,6.07,4.373,0
6/6/2016,1014.72,0,34,19.5,6.1,4.487,0
6/7/2016,1014.72,0,36.5,20,7.35,3.828,0
6/8/2016,1015.87,0,37,20,8.7,4.219,0
6/9/2016,1015.87,0,37,21.5,6.35,4.444,0
6/10/2016,1014.72,4.5,36.5,22,7.15,4.318,0
6/11/2016,1014.72,0,34,23,10.73,4.395,0
6/12/2016,1014.72,0,38,24.5,3.32,4.438,0
6/13/2016,1014.72,0,40,24,6.55,5.163,0
6/14/2016,1013.56,0,40,23.5,8.35,4.7,0
6/15/2016,1013.56,0,40.5,23.5,9.9,4.838,0
6/16/2016,1012.41,0,41,23,10.67,5.851,0
6/17/2016,1011.25,0,41,24,9.58,5.566,0
6/18/2016,1011.25,0,40.5,24,10.2,4.795,0
6/19/2016,1010.09,0,38,23.5,8.6,4.893,0
6/20/2016,1008.94,13.8,31,24,7.55,5.564,0
6/21/2016,1007.78,0,36,21.5,2.54,4.509,0
6/22/2016,1006.63,0,38,21.5,5.88,4.335,0
6/23/2016,1005.47,0,38,21,9.55,4.599,0
6/24/2016,1004.32,0,38,22,8.73,5.215,0
6/25/2016,1003.16,0,37,22,8.58,4.481,0
6/26/2016,1002,0,37,24,7.92,5.014,0
6/27/2016,1000.85,0,38,24.5,7.35,5.671,0
6/28/2016,999.693,0,39.5,23.5,8.05,4.8,0
6/29/2016,998.537,0,40,23.5,9.19,4.404,0
6/30/2016,997.381,0,40,23,8,5.238,0
7/1/2016,996.225,0,41,23,10.68,4.765,0
7/2/2016,995.07,0,40,24,9.13,4.496,0
7/3/2016,993.914,0,41.5,24.5,9.85,5.011,0
7/4/2016,992.758,0,43,25,8.25,4.927,0
7/5/2016,991.602,0,42,24.5,10.69,4.531,0
7/6/2016,990.447,0,41.5,25,9.41,4.448,0
7/7/2016,989.291,0,41.5,24.5,10.93,4.323,0
7/8/2016,988.135,0,42.5,24.5,11,3.927,0
7/9/2016,985.824,0,42,24.5,13.08,4.519,0
7/10/2016,983.512,0,41,24,10.52,5.087,0
7/11/2016,982.356,0,41,24.5,10.6,5.338,0
7/12/2016,980.045,0,40,24,12.57,4.721,0
7/13/2016,978.889,0,42,24,11.01,4.701,0
7/14/2016,976.578,0,42,24.5,12.37,4.456,0
7/15/2016,975.422,0,42.5,25,12.8,4.586,0
7/16/2016,973.111,0,41.5,25.5,12.15,4.344,0
7/17/2016,970.799,0,41,24,11.7,5.204,0
7/18/2016,968.488,0,40.5,24,11,4.767,0
7/19/2016,967.332,0,39,23,11.7,4.691,0
7/20/2016,966.176,6.8,37,23.5,8.25,4.764,0
7/21/2016,965.02,0,37,23,8.34,4.674,0
7/22/2016,963.865,0,38,21.5,9.51,4.616,0
7/23/2016,962.709,0,39,22.5,8.43,4.188,0
7/24/2016,961.553,0,41,24,9.17,5.29,0
7/25/2016,959.241,0,40,25,9.74,5.243,0
7/26/2016,958.086,76.2,41,26,10.15,4.621,0
7/27/2016,961.553,2,37.5,22,11.89,4.774,0
7/28/2016,961.553,0,39,24,7.22,4.674,0
7/29/2016,960.397,0,40.5,24,11.29,4.692,0
7/30/2016,959.241,0,39,23.5,11.71,4.333,0
7/31/2016,958.086,0,39.5,24,11.4,4.942,0
8/1/2016,956.93,0,41,24,12.64,5.285,0
8/2/2016,955.774,0,41,24,13.11,4.405,0
8/3/2016,953.463,0,41,24.5,10.95,3.899,0
8/4/2016,952.307,0,43,25,11.3,4.643,0
8/5/2016,949.995,0,41,24,11.54,4.488,0
8/6/2016,948.84,0,39.5,25,11.37,4.225,0
8/7/2016,947.684,0,40.5,25,9.52,4.788,0
8/8/2016,945.372,0,41.5,24.5,10.33,5.272,0
8/9/2016,944.217,0,41.5,24.5,11.25,4.414,0
8/10/2016,943.061,0,42,25.5,10.2,4.528,0
8/11/2016,941.905,0,42,25.5,11.99,4.483,0
8/12/2016,939.594,0,43,25,9.51,4.399,0
8/13/2016,938.438,0,40,25,10.15,3.929,0
8/14/2016,937.282,76.5,30,26,10.55,4.871,0
8/15/2016,941.905,6.5,37,22,2.35,5.137,0
8/16/2016,941.905,2,34.5,23,6.75,4.499,0
8/17/2016,943.061,0,36,23.5,4.8,4.274,0
8/18/2016,943.061,0,38,23.5,8.68,4.352,0
8/19/2016,941.905,0,39,23.5,10.27,4.54,0
8/20/2016,940.749,0,39,24,9.72,4.114,0
8/21/2016,939.594,0,33,23.5,7.09,5.005,0
8/22/2016,940.749,0,39,22.5,3.92,5.409,0
8/23/2016,944.217,0,39,22.5,8.21,4.357,0
8/24/2016,946.528,0,40,22,11.81,4.415,0
8/25/2016,947.684,0,40.5,22.5,11.35,4.61,0
8/26/2016,947.684,0,39.5,22,11.35,4.392,0
8/27/2016,945.372,0,39,22,11.05,4.165,0
8/28/2016,944.217,0,39.5,23,9.12,4.956,0
8/29/2016,944.217,15,35.5,23,9.83,5.353,0
8/30/2016,944.217,0,35,22.5,7.53,4.405,0
8/31/2016,943.061,9,30,23,5.82,4.37,0
9/1/2016,946.528,0,35,23,5.35,4.488,0
9/2/2016,948.84,0,37,23,5.55,4.434,0
9/3/2016,949.995,0,40,23.5,6.7,3.991,0
9/4/2016,951.151,2,35,22,8.55,4.814,0
9/5/2016,954.618,0,35,22.5,5.3,5.196,0
9/6/2016,954.618,0,38,22.5,6.2,4.626,0
9/7/2016,955.774,0,39,23,8.9,4.53,0
9/8/2016,955.774,0,39,22.5,9.6,4.447,0
9/9/2016,954.618,0,38.5,22,9.17,4.676,0
9/10/2016,953.463,0,39,22,8.78,4.119,0
9/11/2016,952.307,0,38,23,5.45,5.113,0
9/12/2016,951.151,0,40,24,5.85,5.413,0
9/13/2016,949.995,0.7,40,23,9.35,4.516,0
9/14/2016,949.995,0,38,23.5,8.6,4.428,0
9/15/2016,951.151,0,38.5,23,7.5,4.652,0
9/16/2016,951.151,0,40,23.5,7.9,4.222,0
9/17/2016,951.151,0,38.5,23.5,8.39,4.953,0
9/18/2016,951.151,0,40.5,24,9.51,5.131,0
9/19/2016,949.995,0,41,24,8.2,5.327,0
9/20/2016,949.995,0,39,23.5,8.9,4.476,0
9/21/2016,948.84,0,39,23.5,9.18,4.603,0
9/22/2016,947.684,0,38.5,24,8.45,4.556,0
9/23/2016,946.528,0,39.5,22,8.22,4.561,0
9/24/2016,945.372,0,39,24,9.95,4.084,0
9/25/2016,944.217,158,38,24,9.2,4.975,0
9/26/2016,958.086,74.2,28.5,20.5,7.01,4.654,0
9/27/2016,963.865,0.26,24.5,17.5,8.6,4.646,0
9/28/2016,970.799,0,30.5,18,1.15,4.512,0
9/29/2016,974.266,0,33,20.5,6.2,4.481,0
9/30/2016,975.422,0,33,22,4.44,4.672,0
10/1/2016,976.578,4,29,22,5.84,4.274,0
10/2/2016,976.578,0.7,28,20.5,3.1,5.11,0
10/3/2016,976.578,0,34,20.5,1.75,5.534,0
10/4/2016,976.578,0,35,20.5,5.15,4.065,0
10/5/2016,976.578,0,38,20,6.1,4.593,0
10/6/2016,976.578,0,36.5,22,6.2,4.6,0
10/7/2016,976.578,6.5,37,22,6.4,4.564,0
10/8/2016,978.889,1,31.5,21.5,7.8,4.261,0
10/9/2016,984.668,0,30,19,1.68,5.097,0
10/10/2016,995.07,0,32,19,1.55,5.37,0
10/11/2016,999.693,0,33,18.5,6.25,4.538,0
10/12/2016,1003.16,0,34,18,6.42,4.294,0
10/13/2016,1004.32,0,37,19,6.57,4.518,0
10/14/2016,1005.47,0,35,21,8.15,4.025,0
10/15/2016,1005.47,0,36,21.5,6,4.025,0
10/16/2016,1006.63,0,35,21,6.5,5.098,0
10/17/2016,1006.63,0,35.5,21,5.7,5.357,0
10/18/2016,1007.78,0,35,21,5.56,4.561,0
10/19/2016,1007.78,0,36,21,6,4.549,0
10/20/2016,1008.94,15.5,34,22,6.35,4.376,0
10/21/2016,1008.94,0,27,18.5,8.4,4.81,0
10/22/2016,1017.03,0,28,13.5,4.85,4.188,0
10/23/2016,1025.12,0,31,13,5.3,5.126,0
10/24/2016,1026.28,0,32,16,4.35,5.496,0
10/25/2016,1028.59,0,33.5,20,4.6,4.426,245.807
10/26/2016,1007.78,0,33,18.5,5.25,4.012,243.247
10/27/2016,983.512,0,31.5,18,5.4,4.018,244.889
10/28/2016,960.397,0,31,18,4.65,4.482,242.009
10/29/2016,949.995,0,32,17,4.65,4.202,0
10/30/2016,951.151,0,33,17.5,4.8,4.136,0
10/31/2016,951.151,0,37,18,4.5,4.103,0
11/1/2016,952.307,0,34,19,5.85,3.52,0
11/2/2016,952.307,0,36,17.5,6.85,4.119,0
11/3/2016,952.307,0,33,21.5,5.85,4.301,0
11/4/2016,953.463,28.5,29.5,21,3.25,4.334,0
11/5/2016,965.02,0,29.5,20,2.75,4.093,0
11/6/2016,983.512,0,29,17.5,2.58,3.348,0
11/7/2016,989.291,0,31,18,2.57,3.414,0
11/8/2016,991.602,3,24,19.5,4.1,2.271,0
11/9/2016,996.225,0,25,17,1.05,2.367,0
11/10/2016,999.693,0,24,17,1.35,2.739,0
11/11/2016,1003.16,2.8,23.5,16,3.18,4.223,0
11/12/2016,1007.78,1,20,16,2.12,2.931,0
11/13/2016,1010.09,2,20,16,0.2,2.66,0
11/14/2016,1012.41,0,25,15.5,0.45,2.064,0
11/15/2016,1014.72,0,28.5,16.5,0.65,3.439,0
11/16/2016,1017.03,0,31,12.5,3.35,3.476,0
11/17/2016,1019.34,0,30.5,15,3.6,3.979,0
11/18/2016,1021.65,0,30,15,3.65,4.41,0
11/19/2016,1022.81,0,21,15.5,6.88,3.906,0
11/20/2016,1023.96,0,23,5.5,3.72,1.914,0
11/21/2016,1025.12,0,28,5,5.3,2.95,0
11/22/2016,1026.28,0,29,10,2.25,1.798,0
11/23/2016,1027.43,0,28.5,15,3.85,3.175,0
11/24/2016,1028.59,0,30,16,4.35,3.661,0
11/25/2016,1029.74,0,30.5,14,3.43,4.128,0
11/26/2016,1030.9,0,26.5,14,3.42,3.348,0
11/27/2016,1032.05,0,30.5,14.5,2.01,2.372,0
11/28/2016,1033.21,0,37,16.5,3.19,4.47,0
11/29/2016,1033.21,0,32,14,6.45,2.582,0
11/30/2016,1033.21,0,25,15,6.6,4.365,0
12/1/2016,1033.21,0,27,9,6.25,4.284,0
12/2/2016,1034.36,0,26.5,9,2.15,4.323,0
12/3/2016,1035.52,5.4,23.5,16.5,1.3,3.631,0
12/4/2016,1035.52,3.5,15,12.5,2.3,2.853,0
12/5/2016,1036.68,0,19,9.5,3.55,2.15,0
12/6/2016,1036.68,0,28,9,0.63,2.491,0
12/7/2016,1037.83,0,23,12,0.82,4.023,0
12/8/2016,1038.99,1.5,19,12,1.8,3.894,0
12/9/2016,1037.83,0.5,11,4.5,1.5,3.436,0
12/10/2016,1037.83,1.5,12,5,2.12,3.436,0
12/11/2016,1038.99,0.76,24.5,5.5,0.4,2.689,0
12/12/2016,1040.14,0,21,9.5,1,3.242,0
12/13/2016,1041.3,0,23.5,12,0.7,3.33,0
12/14/2016,1041.3,0,20.5,13,1.76,4.163,0
12/15/2016,1042.46,2.3,18,13,0.84,4.58,0
12/16/2016,1043.61,0,22.5,13.5,0.36,4.399,0
12/17/2016,1044.77,0,31.5,14,0.49,2.609,0
12/18/2016,1044.77,0,12,8.5,4.45,4.065,0
12/19/2016,1042.456,0,8,3,4.75,3.281,0
12/20/2016,1043.611,0,18,3,2.15,1.673,0
12/21/2016,1043.611,0,21,5,4.15,3.292,0
12/22/2016,1043.611,0,22,8,5.8,4.082,0
12/23/2016,1044.767,0.7,25.5,8,2.9,4.442,0
12/24/2016,1044.767,0,27,14,2.35,3.447,0
12/25/2016,1045.92,0,29,14,3.7,3.304,0
12/26/2016,1047.08,0,29,13,3.4,3.013,0
12/27/2016,1047.08,0,27.5,14.5,1.95,0.453,0
12/28/2016,1048.23,0,30,17.5,1.95,3.668,0
12/29/2016,1049.39,0,24,16,2.7,3.784,0
12/30/2016,1049.39,0,20,10.5,4.95,4.286,0
12/31/2016,1049.39,0,25,10,3.25,3.597,0
1/1/2017,1050.55,0,29,16,3.5,4.195,0
1/2/2017,1050.55,0,31,16,3.6,5.44,0
1/3/2017,1051.7,0,32,12,5.7,4.404,0
1/4/2017,1051.7,0,21,14.5,2.85,4.503,0
1/5/2017,1051.7,2.5,24.5,11.5,0.65,4.379,0
1/6/2017,1052.86,0,9,8,3.15,4.393,0
1/7/2017,1052.86,0,8,0,2.45,4.07,0
1/8/2017,1050.55,0,10,0,1.9,4.574,0
1/9/2017,1050.55,0,24,1,1.3,5.35,0
1/10/2017,1051.7,0,30,5,3.55,4.459,0
1/11/2017,1052.86,0,29,13,4.37,4.302,0
1/12/2017,1052.86,0,29,13.5,3.44,4.132,0
1/13/2017,1052.86,0,30,15,4.47,7.005,0
1/14/2017,1052.86,0,27.5,18,3.5,6.498,0
1/15/2017,1052.86,0,31,18,4.02,6.98,0
1/16/2017,1052.86,0,25,14.5,6,7.847,0
1/17/2017,1052.86,0,26,15.5,2.7,6.787,0
1/18/2017,1052.86,0,19,12.5,2.05,6.685,0
1/19/2017,1051.7,0,24,13,1.65,6.89,0
1/20/2017,1051.7,0,27,14,2.15,7.655,0
1/21/2017,1051.7,0,30.5,11,2.25,6.474,0
1/22/2017,1051.7,0,28,10.5,6.62,6.474,0
1/23/2017,1051.7,0,28.5,7,6.38,7.668,0
1/24/2017,1051.7,0,30,11.5,4.85,6.599,0
1/25/2017,1050.55,0,28,12.5,5.05,6.945,0
1/26/2017,1050.55,0,23,8.5,6.4,6.721,0
1/27/2017,1049.39,14.5,14,6,5.21,6.766,0
1/28/2017,1049.39,0,10,5.5,2,6.397,0
1/29/2017,1049.39,0,17,3.5,1.35,6.666,0
1/30/2017,1048.23,0,24,4,2.3,7.669,0
1/31/2017,1048.23,0,26.5,7,5.75,6.758,0
2/1/2017,1048.23,0,27,8,4.15,6.673,0
2/2/2017,1048.23,1.5,20,11,3.85,6.961,0
2/3/2017,1048.23,0,15.5,13,5.35,6.959,0
2/4/2017,1048.23,0,21,10,2.71,6.76,0
2/5/2017,1048.23,0,32,10.5,0.91,7.481,0
2/6/2017,1048.23,0,32.5,13.5,3.39,7.585,0
2/7/2017,1048.23,0,36,15.5,2.74,7.753,0
2/8/2017,1047.08,0,28,15,4.6,6.903,0
2/9/2017,1047.08,0,28,14,7.35,6.964,0
2/10/2017,1047.08,0,34,14,5.55,6.925,0
2/11/2017,1045.923,0,34,16,2.95,4.106,0
2/12/2017,1045.923,0,32,14,3.3,4.819,0
2/13/2017,1045.923,0,24,16,7.2,5.303,0
2/14/2017,1044.77,0,21,15,6.1,4.51,0
2/15/2017,1044.77,0,25,11,8.6,4.537,0
2/16/2017,1043.61,0,29.5,7,4.55,4.455,0
2/17/2017,1043.61,0,34.5,9.5,5.25,4.453,0
2/18/2017,1042.46,1,36.5,11.5,6.32,4.14,0
2/19/2017,1042.46,0,30,13.5,5.28,4.677,0
2/20/2017,1042.46,0,34,15.4,5.8,5.257,0
2/21/2017,1041.3,0,38,13.5,6.7,4.619,0
2/22/2017,1041.3,0,32,9,5.95,4.478,0
2/23/2017,1040.14,0,36,10.5,7.5,4.277,0
2/24/2017,1040.14,0,27,11,8.42,4.577,0
2/25/2017,1038.99,0,31.5,14,8.12,4.179,0
2/26/2017,1038.99,0,33,15,6.5,4.798,0
2/27/2017,1037.83,0,37,17,5.02,5.471,0
2/28/2017,1037.83,0,37,17,4.25,4.485,0
3/1/2017,1036.68,0,23,19.5,8.01,4.575,0
3/2/2017,1035.52,0.7,21,15.5,10.69,4.545,0
3/3/2017,1034.36,10.8,18,15.5,6.37,4.46,0
3/4/2017,1034.36,0,27,15,1.77,4.248,0
