Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
10/30/2015,31.292,0,25.5,15.5,1.94,2.237,0
10/31/2015,31.249,1.2,25,20,1.66,2.122,0
11/1/2015,31.165,0,28.5,15,1.54,2.48,0
11/2/2015,31.08,0,30,13.5,1.93,2.695,0
11/3/2015,30.995,0,27.5,12.5,1.11,2.012,0
11/4/2015,30.953,0,28,15.5,1.83,2.016,0
11/5/2015,30.784,0,30,21,2.16,2.186,0
11/6/2015,30.784,0,26,21,3.72,2.128,0
11/7/2015,30.657,11.3,25.5,21,1.08,2.072,0
11/8/2015,30.614,1,19.5,15.5,1.09,2.512,0
11/9/2015,30.403,0,19.5,15,1.68,2.686,0
11/10/2015,30.36,0,24,15,1.63,2.006,0
11/11/2015,30.318,0,30.5,17.5,1.71,2.385,0
11/12/2015,30.233,0,26,18.5,3.06,2.037,0
11/13/2015,30.106,1.3,28.5,15.5,1.04,2.233,0
11/14/2015,30.021,1.7,18.5,15.5,1.36,2.233,0
11/15/2015,29.937,4,20,16,0.85,2.294,0
11/16/2015,29.81,0,26,16.5,1.08,2.633,0
11/17/2015,29.852,0,27.5,19.5,1.82,1.426,0
11/18/2015,29.937,0,24.5,13.5,1.09,0.227,0
11/19/2015,29.979,0,27,10,1.1,0.275,0
11/20/2015,30.021,0,22.5,9.5,1.76,0.292,0
11/21/2015,30.106,0,26.5,18.5,1.84,0.486,0
11/22/2015,30.106,0,20.5,11,1.41,0.43,0
11/23/2015,30.106,0,21.5,6,1.49,0.345,0
11/24/2015,30.191,0,25,6.5,1.81,0.276,0
11/25/2015,30.318,0,26,10,2.4,0.276,0
11/26/2015,30.318,0,28.5,14.5,2.2,0.277,0
11/27/2015,30.36,1.5,23.5,19,1.4,0.275,0
11/28/2015,30.403,1.9,16.5,15.5,1.09,0.125,0
11/29/2015,30.487,0.3,13,10,0.61,0.206,0
11/30/2015,30.53,0,15.5,10,1.19,0.343,0
12/1/2015,30.572,0,16.5,11,1.33,0.245,0
12/2/2015,30.614,0,19.5,13,1.14,0.268,0
12/3/2015,30.614,0,21.5,8,1.4,0.255,0
12/4/2015,30.699,0,21,6,2.22,0.177,0
12/5/2015,30.741,0,20,6,0.41,0.325,0
12/6/2015,30.741,0,21,6.5,1,0.271,0
12/7/2015,30.784,0,20,12,1.4,0.304,0
12/8/2015,30.784,0,22.5,10,1.1,0.264,0
12/9/2015,30.826,0,29.5,10,0.82,0.238,0
12/10/2015,30.868,0,30,10,2.87,0.242,0
12/11/2015,30.953,0,29,10,1.87,0.307,0
12/12/2015,30.911,0,22,10,0.75,1.021,0
12/13/2015,30.953,0,24,17,1.52,0.778,0
12/14/2015,30.953,0,28,6.5,1.95,0.496,0
12/15/2015,30.953,0,29,7,0.64,0.328,0
12/16/2015,30.953,0,24,9.5,3.02,0.249,0
12/17/2015,30.995,0,23,6,3.26,0.76,0
12/18/2015,30.995,0,19.5,6,2.28,0.498,0
12/19/2015,30.995,0,22,4.5,1.63,0.648,0
12/20/2015,30.995,0,22,5,1.45,0.5,0
12/21/2015,30.995,0,25,10,0.61,0.338,0
12/22/2015,30.995,0,26,14.5,1.38,0.269,0
12/23/2015,31.038,0,26.5,10,1.1,0.339,0
12/24/2015,31.038,0,33,9.5,3.04,0.339,0
12/25/2015,31.038,0,30,10,1.5,0.524,0
12/26/2015,31.038,0,28,10.5,1.5,0.296,0
12/27/2015,31.038,0,20,13.5,1.08,0,0
12/28/2015,31.08,0,17,3.5,2.36,0.354,0
12/29/2015,31.08,0,19,4,1.76,0.218,0
12/30/2015,31.08,0,20,7,1.26,0.274,0
12/31/2015,31.08,4.8,14.5,12,1.06,0.276,0
1/1/2016,31.122,4,11,10.5,1.5,0.279,0
1/2/2016,31.207,16.5,7.5,6.5,1.4,0.37,0
1/3/2016,31.249,0,13,6,0.9,0.307,0
1/4/2016,31.377,0,12.5,6.5,1.21,0.357,0
1/5/2016,31.419,0,13,10,0.86,0.272,0
1/6/2016,31.377,0,21,8.5,1.51,0.267,0
1/7/2016,31.377,0,24.5,8.5,1.36,0.264,0
1/8/2016,31.419,0,26.5,8,1.39,0.282,0
1/9/2016,31.377,0,22.5,7,1.7,1.11,0
1/10/2016,31.377,0,17,5,3.49,0.921,0
1/11/2016,31.377,0,17.5,2.5,2.42,0.715,0
1/12/2016,31.377,0,19.5,2.5,1.05,0.305,0
1/13/2016,31.377,0.5,14.5,5,2.37,0.304,0
1/14/2016,31.377,0,24,8.5,1.17,0.304,0
1/15/2016,31.461,0,27,6.5,1.22,0.305,0
1/16/2016,31.461,0,28.5,6,2.28,0.305,0
1/17/2016,31.461,0,21.5,7,5.68,0.45,0
1/18/2016,31.461,0,24,4,2.19,0.384,0
1/19/2016,31.461,0,25,3.5,2.11,0.275,0
1/20/2016,31.461,0,28.5,5.5,1.78,0.446,0
1/21/2016,31.461,0,29.5,7,2.15,0.821,0
1/22/2016,31.461,0,23.5,4,4.26,0.822,0
1/23/2016,31.377,0,21.5,3.5,2.49,1.376,0
1/24/2016,31.334,0,24.5,3,2.01,0.905,0
1/25/2016,31.292,0,27.5,3.5,1.22,1.062,0
1/26/2016,31.122,7,26,7,2.22,1.882,0
1/27/2016,30.911,8.3,9.5,7,2.82,3.341,0
1/28/2016,30.784,0,21,4,0.3,2.695,0
1/29/2016,30.614,0,24.5,2.5,1.38,2.729,0
1/30/2016,30.318,0,23.5,4,1.82,3.263,0
1/31/2016,30.276,0,31.5,6.5,2.12,2.035,0
2/1/2016,30.276,0,32.5,6.5,1.91,0.878,0
2/2/2016,30.276,0,26.5,7.5,3.08,0.511,0
2/3/2016,30.276,0,23.5,7,2.69,0.479,0
2/4/2016,30.276,0,18.5,3.5,2,0.321,0
2/5/2016,30.276,0,18.5,3,2.75,0.433,0
2/6/2016,30.276,0,23.5,4,2.42,0.424,0
2/7/2016,30.276,0,25,2.5,2.48,0.439,0
2/8/2016,30.276,0,20.5,2.5,2.62,0.493,0
2/9/2016,30.276,0,25,7.5,2.46,0.355,0
2/10/2016,30.233,0,27,5.5,2.45,0.407,0
2/11/2016,30.233,0,30.5,4.5,3.17,0.584,0
2/12/2016,30.191,0,33.5,5.5,4.11,0.822,0
2/13/2016,30.149,0,28.5,7.5,3.85,0.915,0
2/14/2016,30.106,0,29,8.5,3.69,0.748,0
2/15/2016,30.106,0,34.5,9,3.71,0.362,0
2/16/2016,30.149,0,32.5,9,3.96,0.287,0
2/17/2016,30.106,0,28,12.5,3.04,0.615,0
2/18/2016,30.064,0,31,12.5,2.6,0.843,0
2/19/2016,30.064,0,30,14.5,3.77,0.887,0
2/20/2016,30.021,0,30,14,4.93,0.914,0
2/21/2016,29.937,1.4,27,15,2.88,0.942,0
2/22/2016,29.894,0,29.5,18,2.25,1.243,0
2/23/2016,29.81,0,34,15.5,2.34,1.127,0
2/24/2016,29.725,0,24.5,13,4.57,1.135,0
2/25/2016,29.64,0,27.5,6,2.6,1.114,0
2/26/2016,29.556,0,20.5,5.5,3.35,1.071,0
2/27/2016,29.471,0.5,19.5,10.5,2.04,1.215,0
2/28/2016,29.429,0,27.5,14,1.55,0.682,0
2/29/2016,29.429,0,32,11.5,2.32,0.454,0
3/1/2016,29.259,9.4,33,11.5,2.74,2.181,0
3/2/2016,29.259,0,29.5,16.5,4.02,1.199,0
3/3/2016,29.217,0,37.5,16.5,2.1,0.817,0
3/4/2016,29.09,0,27.5,14.5,6.5,1.43,0
3/5/2016,29.09,0,26.5,15.5,2.75,1.43,0
3/6/2016,29.005,0,24.5,17,1.39,1.174,0
3/7/2016,28.751,0,32.5,11,1.1,2.479,0
3/8/2016,28.751,0,34,18,3.48,0.287,0
3/9/2016,28.709,4.4,26.5,16.5,4.42,0.484,0
3/10/2016,28.751,0.4,23,11.5,1.4,0.571,0
3/11/2016,28.709,0,25.5,12,1.9,0.625,0
3/12/2016,28.709,0,31.5,10,2.01,0.588,0
3/13/2016,28.666,0,37.5,10,3.76,0.97,0
3/14/2016,28.582,0,38,10.5,5.18,1.147,0
3/15/2016,28.582,0,38.5,11,5.03,0.698,0
3/16/2016,28.582,0,28.5,15.5,3.89,0.524,0
3/17/2016,28.624,0,32.5,17.5,2.1,0.465,0
3/18/2016,28.666,0,35.5,20.5,3.81,0.509,0
3/19/2016,28.666,1.5,23,19.5,5.66,0.84,0
3/20/2016,28.709,0,18,11.5,1.23,0.791,0
3/21/2016,28.92,0,25.5,6,1.33,0.348,0
3/22/2016,29.048,0,31.5,6,3.78,0.347,0
3/23/2016,29.132,0,38.5,8.5,3.2,0.276,0
3/24/2016,29.132,0,32,13,4.37,0.277,0
3/25/2016,29.175,0,29.5,12,4.96,0.72,0
3/26/2016,29.217,0,25.5,13,4.56,0.497,0
3/27/2016,29.344,0,36.5,13,1.88,0.536,0
3/28/2016,29.471,7.3,21.5,13,5.37,0.347,0
3/29/2016,29.683,0,31,19.5,2.08,0.275,0
3/30/2016,29.767,0,33,20,4.87,0.277,0
3/31/2016,29.767,0,38,18.5,3.12,0.353,0
4/1/2016,29.767,0,34.5,18,5.73,0.722,0
4/2/2016,29.767,0,22,14.5,5.78,1.024,0
4/3/2016,29.81,0,29,11,2.16,1.104,0
4/4/2016,29.894,0,33,10.5,4.89,0.346,0
4/5/2016,29.979,0,33.5,10.5,5.2,0.302,0
4/6/2016,30.021,0,34,13.5,6.06,0.697,0
4/7/2016,30.021,0,30,18,3.99,0.984,0
4/8/2016,29.979,0.7,27,20,2.05,1.133,0
4/9/2016,29.937,0.2,26.5,19.5,1.3,1.406,0
4/10/2016,29.81,0,31.5,19,2.5,1.236,0
4/11/2016,29.725,0,37.5,19,2.77,0.7,0
4/12/2016,29.725,0,27.5,18.5,5.44,0.483,0
4/13/2016,29.683,0,26,22.5,2.26,0.722,0
4/14/2016,29.683,0,26,20,1.66,0.537,0
4/15/2016,29.683,1,24,19.5,2.01,1.121,0
4/16/2016,29.683,0,35,20.5,0.97,1.096,0
4/17/2016,29.725,5.1,38,21,4.77,1.28,0
4/18/2016,29.725,55.3,35,20,4.72,0.776,0
4/19/2016,29.937,0.9,29.5,19.5,4.58,0.539,0
4/20/2016,29.979,0.5,29.5,20,2.74,0.823,0
4/21/2016,29.979,0,33.5,19,2.9,1.106,0
4/22/2016,29.979,7,31.5,18,3.98,1.105,0
4/23/2016,29.979,0,27.5,19,2.43,1.149,0
4/24/2016,29.979,0,34.5,19.5,2.68,1.286,0
4/25/2016,29.979,0,39.5,18,5.03,1.293,0
4/26/2016,29.937,0,38.5,17.5,5.9,1.107,0
4/27/2016,29.979,0,38,18.5,5.75,1.11,0
4/28/2016,29.979,0,38.5,18.5,7.4,1.104,0
4/29/2016,29.894,0,30.5,20,6.54,1.105,0
4/30/2016,29.852,0,37.5,16.5,2.06,1.282,0
5/1/2016,29.852,1.5,37.5,16,6.78,1.332,0
5/2/2016,29.852,2.7,23,19,5.72,1.287,0
5/3/2016,29.852,0.5,23,17.5,2.57,1.099,0
5/4/2016,29.767,0,31.5,17,2.52,1.075,0
5/5/2016,29.81,0,35.5,16,4.4,0.654,0
5/6/2016,29.81,0,36.5,16,6.07,1.098,0
5/7/2016,29.852,9.9,30.5,17.5,6.34,0.713,0
5/8/2016,29.937,0,30.5,19.5,2.13,0.641,0
5/9/2016,29.937,3.4,30.5,20.5,3.12,0.643,0
5/10/2016,30.064,0,36.5,20,2.57,0.553,0
5/11/2016,30.106,0,34,19.5,4.74,0.55,0
5/12/2016,30.106,3.2,34.5,22.5,3.22,0.825,0
5/13/2016,30.149,0.9,29.5,22.5,4.72,1.109,0
5/14/2016,30.191,0.9,32.5,23,1.4,1.121,0
5/15/2016,30.149,4.5,28.5,19.5,3.28,1.225,0
5/16/2016,30.149,0,35.5,19,2.12,1.287,0
5/17/2016,30.191,9.7,32.5,19,4.58,0.764,0
5/18/2016,30.276,1.5,25.5,22.5,6.51,0.836,0
5/19/2016,30.318,0,32,21,2.19,1.1,0
5/20/2016,30.318,0,26.5,22.5,3.94,1.11,0
5/21/2016,30.191,0,31,22,1.87,2.102,0
5/22/2016,30.233,0,34,23,2.62,1.313,0
5/23/2016,30.233,0.5,35.5,24.5,4.53,1.321,0
5/24/2016,30.149,2.4,34.5,20,3.35,1.123,0
5/25/2016,30.106,0.7,33,20,4.48,1.111,0
5/26/2016,30.106,2.4,33.5,22,1.42,1.129,0
5/27/2016,30.149,0.6,35,19.5,2.11,1.121,0
5/28/2016,30.149,9.2,34,19,5.2,1.1,0
5/29/2016,30.191,0,29.5,22,3.78,2.202,0
5/30/2016,30.191,0.9,31,21.5,2.4,1.311,0
5/31/2016,30.191,1,34,23,1.48,1.11,0
6/1/2016,30.191,2.8,33.5,21.5,4.3,1.126,0
6/2/2016,30.191,1.5,31.5,21,3.74,1.123,0
6/3/2016,30.191,0,33.5,19,3.22,1.123,0
6/4/2016,30.191,10.7,29.5,19.5,4.01,0.015,0
6/5/2016,30.233,3.5,30.5,21,2.11,1.31,0
6/6/2016,30.276,0,34,16.5,2.09,1.26,0
6/7/2016,30.318,0,36,16,5.1,0.623,0
6/8/2016,30.276,0,36.5,16.5,8.73,0.879,0
6/9/2016,30.276,0.9,35,19,5.4,1.122,0
6/10/2016,30.276,0,34.5,22.5,5.07,1.124,0
6/11/2016,30.276,0,34.5,24,3.7,1.121,0
6/12/2016,30.191,0,37.5,25.5,4.12,1.366,0
6/13/2016,30.191,0,38,25,4.69,1.224,0
6/14/2016,30.191,0,39.5,25,7.23,0.818,0
6/15/2016,30.191,0,39,23,5.8,0.644,0
6/16/2016,30.106,0,40,23.5,6.9,0.645,0
6/17/2016,29.979,0,38,26.5,6.71,0.646,0
6/18/2016,29.81,0,39,25.5,7.51,1.1,0
6/19/2016,29.725,0.9,37.5,23,6.55,1.455,0
6/20/2016,29.683,24.3,29.5,20.5,5.82,1.293,0
6/21/2016,29.767,0,34.5,21.5,2.87,1.108,0
6/22/2016,29.725,0,37.5,21,5.35,1.115,0
6/23/2016,29.683,0,36,20.5,6.59,1.098,0
6/24/2016,29.598,0,34.5,23,5.85,1.098,0
6/25/2016,29.471,0,37,24.5,4.2,1.104,0
6/26/2016,29.386,0,35.5,24,5.36,1.302,0
6/27/2016,29.386,6.5,36,25,4.41,1.3,0
6/28/2016,29.344,1.4,34.5,23,5.05,0.925,0
6/29/2016,29.344,12.4,38.5,23,4.74,1.117,0
6/30/2016,29.598,0,35,21.5,6.24,1.114,0
7/1/2016,29.513,0,39,21.5,3.61,1.116,0
7/2/2016,29.386,0,37,21.5,7.21,1.3,0
7/3/2016,29.217,0,39,24.5,6.02,1.371,0
7/4/2016,29.217,0,40.5,25.5,6.7,1.042,0
7/5/2016,29.09,0,39.5,23.5,8.46,0.777,0
7/6/2016,28.963,0,39.5,24.5,6.28,1.366,0
7/7/2016,28.751,0,41,24.5,7.95,1.845,0
7/8/2016,28.582,0,41.5,25,5.71,1.444,0
7/9/2016,28.412,0,40.5,25,7.65,1.315,0
7/10/2016,28.249,0.3,38.5,26.5,6.46,1.675,0
7/11/2016,28.249,0,40,24.5,5.31,0.969,0
7/12/2016,28.209,0,39.5,24,6.23,0.6,0
7/13/2016,28.051,0,40,24,7.48,0.932,0
7/14/2016,27.854,0,42,23.5,7.04,1.618,0
7/15/2016,27.696,0,42,23.5,8.48,1.55,0
7/16/2016,27.538,0,41,23.5,9.64,1.598,0
7/17/2016,27.38,0,40,22.5,8.14,1.608,0
7/18/2016,27.222,0,39.5,25,6.76,1.286,0
7/19/2016,27.182,3.3,38.5,25,8.44,0.85,0
7/20/2016,27.064,0.3,34,23,5.3,0.812,0
7/21/2016,26.985,21.8,36.5,22.5,4.17,0.87,0
7/22/2016,27.064,0,35.5,20.5,4.56,1.095,0
7/23/2016,26.945,0,39.5,21,5.72,1.227,0
7/24/2016,26.826,0,40.5,24,6.89,1.408,0
7/25/2016,26.708,0,40,24,8.53,1.21,0
7/26/2016,26.629,1.1,39.5,23.5,6.5,1.028,0
7/27/2016,26.51,23.7,33.5,24.5,5.47,1.109,0
7/28/2016,26.51,5,33.5,23.5,2.61,1.077,0
7/29/2016,26.392,0,35.5,22.5,2.72,1.05,0
7/30/2016,26.352,0,36.5,22.5,4.37,0.639,0
7/31/2016,26.241,0,38,22.5,5.74,1.067,0
8/1/2016,26.204,0,39.5,23,7.27,0.721,0
8/2/2016,26.094,0,39,22.5,8.37,0.533,0
8/3/2016,25.946,0,40,23,6.72,1.298,0
8/4/2016,25.872,0,39,24.5,6.74,1.303,0
8/5/2016,25.613,0,38.5,24,6.34,1.574,0
8/6/2016,25.428,0,39.5,24.5,6.43,2.076,0
8/7/2016,25.243,0,37.5,24,5.49,2.121,0
8/8/2016,25.095,0,39.5,25,6.22,2.168,0
8/9/2016,24.799,0,41,25.5,6.24,2.279,0
8/10/2016,24.577,0,39.5,26.5,6.24,2.138,0
8/11/2016,24.433,0,41.5,26.5,5.45,1.689,0
8/12/2016,24.292,0.7,42.5,26.5,7.12,1.583,0
8/13/2016,24.115,105.8,40.5,25,6.31,1.476,0
8/14/2016,24.836,14.3,28,23.5,7.79,1.209,0
8/15/2016,24.836,3.9,29,23.5,1.01,1.365,0
8/16/2016,24.836,11.4,31.5,23.5,1.09,1.232,0
8/17/2016,24.836,0,31,23,1.73,0.863,0
8/18/2016,24.799,0,34,22.5,3.09,0.751,0
8/19/2016,24.762,0,36,23.5,2.93,0.699,0
8/20/2016,24.725,8.5,36.5,24.5,4.34,1.004,0
8/21/2016,24.688,63.3,28.5,24,3.83,0.861,0
8/22/2016,25.761,0,33.5,21,4.75,0.64,0
8/23/2016,25.761,0,35,20.5,5.36,0.672,0
8/24/2016,25.687,0,35.5,20.5,4.34,1.776,0
8/25/2016,25.539,0,35.5,21.5,4.99,1.491,0
8/26/2016,25.502,0,35.5,21,4.99,1.496,0
8/27/2016,25.391,0.9,35.5,21,3.69,1.397,0
8/28/2016,25.317,4.5,36,22.5,4.02,1.42,0
8/29/2016,25.243,44,31,22,4.83,1.303,0
8/30/2016,25.465,43,30.5,22,4.39,0.857,0
8/31/2016,26.471,22,28.5,23,3.04,1.75,0
9/1/2016,27.459,0,29,20,2.92,1.351,0
9/2/2016,27.696,0,31.5,22,1.12,1.263,0
9/3/2016,27.814,9.4,34,21.5,1.54,1.303,0
9/4/2016,28.051,0,31.5,22,3.56,1.435,0
9/5/2016,28.17,0,31.5,22,3.23,0.853,0
9/6/2016,28.17,0,32,21.5,2.81,0.74,0
9/7/2016,28.209,0,34.5,23,2.21,1.33,0
9/8/2016,28.209,0,35,21.5,2.73,1.559,0
9/9/2016,28.17,0,34,19.5,3.32,2.002,0
9/10/2016,28.091,9.2,34,20.5,3.65,1.79,0
9/11/2016,28.012,0,33.5,22,3.98,2.319,0
9/12/2016,27.893,0,35.5,22,3.06,2.017,0
9/13/2016,27.814,13,35.5,21.5,4.96,1.48,0
9/14/2016,28.091,2,33,22.5,3.21,2.058,0
9/15/2016,28.091,32.5,33.5,22.5,2.63,1.687,0
9/16/2016,29.005,5.6,34,22.5,4.23,1.724,0
9/17/2016,29.429,0,35,22.5,3.46,0.621,0
9/18/2016,29.598,0,35,22.5,3.34,1.046,0
9/19/2016,29.683,0,35,22.5,3.39,0.967,0
9/20/2016,29.683,0,34.5,22,5.45,1.365,0
9/21/2016,29.683,0,35.5,23.5,2.55,1.898,0
9/22/2016,29.598,0,34.5,22,3.12,1.877,0
9/23/2016,29.471,0,34.5,21.5,3.34,1.81,0
9/24/2016,29.471,0,34,21,3.13,1.966,0
9/25/2016,29.344,23.3,32,23,3.69,2.035,0
9/26/2016,29.683,24.2,35,21.5,3.57,0.768,0
9/27/2016,30.149,11.5,23.5,18.5,1.09,0.922,0
9/28/2016,30.657,0,26,19,1.16,0.996,0
9/29/2016,30.868,5.5,27,20,1.31,0.897,0
9/30/2016,31.122,0,28.5,20,1.77,0.986,0
10/1/2016,31.207,0,25,20,1.07,0.991,0
10/2/2016,31.334,0,25.5,21,1.91,1.111,0
10/3/2016,31.419,0,32,19.5,1.15,0.874,0
10/4/2016,31.504,0,34,19,3.49,1.081,0
10/5/2016,31.504,0,34.5,18.5,3.87,1.147,0
10/6/2016,31.546,0,33,20,3.94,1.18,0
10/7/2016,31.546,0,31.5,21,1.96,1.196,0
10/8/2016,34.337,0,27,21,2.05,1.161,0
10/9/2016,34.515,0,27.5,20,1,1.287,24.534
10/10/2016,32.873,0,27,20,1.11,0.811,23.731
10/11/2016,32.435,0,30.5,19,1.51,1.132,0
10/12/2016,32.607,0,32.5,18.5,2.34,1.847,0
10/13/2016,32.784,0,32,18,2.51,1.603,0
10/14/2016,32.828,0,31.5,19,2.01,2.193,0
10/15/2016,32.828,0,32,19.5,4.48,2.193,0
10/16/2016,32.873,0,31.5,19,1.5,2.295,0
10/17/2016,32.873,0,32.5,19,2.51,2.339,0
10/18/2016,32.873,0,32.5,17,3.13,1.946,0
10/19/2016,32.828,0,32,16,2.63,2.003,0
10/20/2016,32.784,0,32.5,17,2.06,2.217,0
10/21/2016,33.716,0,22.5,15.5,3.69,2.22,0
10/22/2016,33.805,0,24.5,13,1.08,2.66,0
10/23/2016,33.894,0,28,13,1.19,2.625,0
10/24/2016,33.982,0,27.5,16.5,2.28,1.405,0
10/25/2016,33.982,0,26,18,1.92,2.187,0
10/26/2016,33.894,0,29,20,1.12,3.408,0
10/27/2016,33.805,0,28,17.5,1.01,3.595,0
10/28/2016,33.627,0,29.5,16,1.38,3.4,0
10/29/2016,33.45,0,30,15,2.79,3.721,0
10/30/2016,33.228,0,30,15,1.59,4.41,0
10/31/2016,33.095,0,30,16,2.13,3.898,0
11/1/2016,32.962,0,31,15.5,2.14,3.089,0
11/2/2016,32.784,0,31.5,17.5,2.63,3.311,0
11/3/2016,32.607,25.3,30.5,19.5,2.51,3.011,0
11/4/2016,32.828,37.8,24.5,21,1.3,3.004,0
11/5/2016,33.982,2.8,25.5,19,1.76,3.511,0
11/6/2016,34.249,0,25,18,1.61,3.869,0
11/7/2016,34.249,4.2,27.5,18.5,1.12,4.328,0
11/8/2016,34.382,19.4,22,18,1.51,3.471,0
11/9/2016,34.781,1.8,21,17,1.41,3.77,0
11/10/2016,34.87,2.6,22.5,15,1.09,3.87,0
11/11/2016,34.914,2.5,18.5,14.5,1.59,3.987,0
11/12/2016,34.959,7,18.5,16.5,1.2,4.006,0
11/13/2016,34.959,0.5,19,16,1.07,4.465,0
11/14/2016,34.87,2.9,22,15,1.8,4.609,0
11/15/2016,34.87,0,26.5,13.5,1.01,3.956,0
11/16/2016,34.87,0,27,13,1.27,4.025,0
11/17/2016,34.826,0,26,13,1.87,1.102,0
11/18/2016,34.692,0,28.5,13,0.12,4.545,0
11/19/2016,34.604,0,21,14.5,2.94,4.636,0
11/20/2016,34.471,0,21.5,7.5,2,4.247,0
11/21/2016,34.204,0,25,7,1.73,4.928,0
11/22/2016,34.027,0,25.5,9,1.35,4.512,0
11/23/2016,33.938,0,24.5,13,1.23,3.529,0
11/24/2016,33.805,0,27,15,1.48,3.509,0
11/25/2016,33.716,2.6,25.5,15.5,1.09,3.545,0
11/26/2016,33.627,1.5,20.5,17.5,1.66,3.507,0
11/27/2016,33.494,0,26,1.5,1.41,3.78,0
11/28/2016,33.317,0,27.5,15,1.09,4.382,0
11/29/2016,33.184,0,26.5,12.5,2.14,3.23,0
11/30/2016,33.05,0,30,13,1.54,3.472,0
12/1/2016,32.873,0,24,8,1.93,3.492,0
12/2/2016,32.74,1.3,22,8,2.44,3.532,0
12/3/2016,32.562,6.4,24.5,13.5,1.27,3.526,0
12/4/2016,32.478,6.2,18,15,2.22,3.906,0
12/5/2016,32.308,0,21,11,1.73,4.329,0
12/6/2016,32.139,0,24,7,0.71,3.343,0
12/7/2016,31.969,0,24,7,1.87,3.389,0
12/8/2016,31.8,3.1,15.5,9,1.7,3.334,0
12/9/2016,31.673,0.7,10,5,0.85,3.294,0
12/10/2016,31.546,1.4,12,4.5,0.85,3.294,0
12/11/2016,31.377,0,21,7,0.06,3.873,0
12/12/2016,31.122,0,24,11,0.37,4.319,0
12/13/2016,30.995,0,26,11,1.25,3.514,0
12/14/2016,30.741,0,23,13,1.59,3.397,0
12/15/2016,30.572,1.2,18,13,0.6,3.48,0
12/16/2016,30.403,0,25,15,0.31,3.495,0
12/17/2016,30.233,0,26,12,1.15,3.482,0
12/18/2016,29.979,0,15.5,12,1.1,3.852,0
12/19/2016,29.767,0,9.5,4.5,1.4,4.474,0
12/20/2016,29.513,0,16,2.5,1.82,3.183,0
12/21/2016,29.344,0,23,3,0.93,3.435,0
12/22/2016,29.09,2.5,23,6,1.49,3.471,0
12/23/2016,28.92,0,26,11,1.54,3.453,0
12/24/2016,28.751,0,23.5,15,0.97,3.161,0
12/25/2016,28.582,0,25.5,13,0.46,3.53,0
12/26/2016,28.37,0,25.5,14,1.6,4.263,0
12/27/2016,28.17,0,25,14,1.12,3.082,0
12/28/2016,28.012,0,22,16,1.68,3.344,0
12/29/2016,27.814,65,25,14,1.44,3.288,0
12/30/2016,28.091,0,16,9,3.55,3.437,0
12/31/2016,27.893,9,20,8,1.91,3.552,0
1/1/2017,27.775,0,27,9,0.27,3.645,0
1/2/2017,27.854,0,27.5,13,2,0.736,0
1/3/2017,27.893,0,28,10.5,1.01,0.54,0
1/4/2017,27.893,0.5,16,10.5,2.05,0.818,0
1/5/2017,27.972,0,23.5,12,0.17,0.668,0
1/6/2017,28.051,2.5,16.5,13.5,1.08,0.57,0
1/7/2017,28.13,0,10,1.5,1.03,0.699,0
1/8/2017,28.17,0,11.5,0,0.66,0.626,0
1/9/2017,28.209,0,25,0,1.06,0.77,0
1/10/2017,28.249,0,27,2.5,1.09,0.531,0
1/11/2017,28.249,0,26.5,6.5,1.12,0.9,0
1/12/2017,28.249,0,26.5,7.5,2.52,0.784,0
1/13/2017,28.249,0,27,8.5,1.23,0.87,0
1/14/2017,28.328,0,26,11,1.55,0.744,0
1/15/2017,28.328,0,27,16,1.8,1.006,0
1/16/2017,28.412,0,24,13.5,2.6,0.781,0
1/17/2017,28.412,0,23,13.5,2.26,0.669,0
1/18/2017,28.412,0,18.5,16.5,1.62,0.747,0
1/19/2017,28.412,0,26,14.5,1.4,0.827,0
1/20/2017,28.412,0,29.5,10.5,1.78,0.744,0
1/21/2017,28.412,0,30.5,10,1.41,0.922,0
1/22/2017,28.497,0,30,9.5,2.98,0.922,0
1/23/2017,28.455,0,28.5,6,3.73,1.16,0
1/24/2017,28.455,0,33.5,6.5,1.57,0.529,0
1/25/2017,28.455,0,28,8,2.7,0.764,0
1/26/2017,28.412,0,22.5,6.5,2.93,1.289,0
1/27/2017,28.288,16,13.5,6.5,2.8,1.411,0
1/28/2017,28.328,2.2,8,7.5,0.95,1.607,0
1/29/2017,28.328,0,20.5,3.5,0.86,0.766,0
1/30/2017,28.249,0,23,3.5,1.6,2.149,0
1/31/2017,28.249,0,27,6,2.06,0.763,0
2/1/2017,28.249,0,30,8,2.55,0.931,0
2/2/2017,28.209,0,30.5,8,2.06,1.006,0
2/3/2017,28.209,0.4,21,10,2.88,1.076,0
2/4/2017,28.209,1,15.5,13.5,1.1,0.926,0
2/5/2017,28.209,0,24.5,13.5,0.47,0.775,0
2/6/2017,28.249,0,28.5,14.5,1.47,0.711,0
2/7/2017,28.249,0,34,12.5,1.14,0.662,0
2/8/2017,28.249,0,34.5,11.5,2.88,0.84,0
2/9/2017,28.249,0,26.5,11.5,4.48,1.058,0
2/10/2017,28.209,0,27,10.5,2.96,1.167,0
2/11/2017,28.209,0,32.5,10,2.12,1.06,0
2/12/2017,28.209,0,32.5,13,3.36,1.106,0
