Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
5/18/2022 8:00,307,329,3.2,5.8,22,66,927,0,0
5/18/2022 8:10,262,302,1.9,4.7,22,69,926.8,0,0
5/18/2022 8:20,261,313,3.4,6.8,22.1,68,926.6,0,0
5/18/2022 8:30,294,307,2.4,5.8,21.9,69,926.4,0,0
5/18/2022 8:40,248,310,2.4,6.1,21.7,70,926.2,0,0
5/18/2022 8:50,294,320,3.2,6.1,21.6,70,926.2,0,0
5/18/2022 9:00,245,303,4.3,9.4,21.3,72,926.1,0,0
5/18/2022 9:10,248,302,2.9,7.6,21.1,73,926,0,0
5/18/2022 9:20,272,309,3.1,5.8,21.1,75,926.1,0,0
5/18/2022 9:30,275,312,2.4,5.8,20.8,76,926.1,0,0
5/18/2022 9:40,270,313,2.9,7.6,20.6,77,926.2,0,0
5/18/2022 9:50,244,201,4.4,7.6,20.3,80,926.3,0,0
5/18/2022 10:00,285,311,4.9,9.4,20.2,81,926.3,0,0
5/18/2022 10:10,270,309,3.3,7.6,20.2,83,926.2,0,0
5/18/2022 10:20,246,311,3.7,7.9,20,84,926.4,0,0
5/18/2022 10:30,291,244,2.5,5,20,85,926.5,0,0
5/18/2022 10:40,252,281,1.7,4.7,20,87,926.5,0,0
5/18/2022 10:50,269,213,2.6,6.1,19.9,86,926.5,0,0
5/18/2022 11:00,274,325,2.1,4.7,19.8,87,926.6,0,0
5/18/2022 11:10,275,254,0.8,2.5,19.5,92,926.7,0,0
5/18/2022 11:20,237,228,2.6,5.4,19.5,100,926.9,0,0
5/18/2022 11:30,304,317,3.2,5.8,19.3,100,926.9,0,0
5/18/2022 11:40,255,312,1.8,5.8,19.3,100,927,0,0
5/18/2022 11:50,272,322,2.2,6.1,19.2,100,927,0,0
5/18/2022 12:00,213,323,1.1,4,19.2,100,927.2,0,1
5/18/2022 12:10,275,311,3.1,6.5,19.1,100,927.3,0,5
5/18/2022 12:20,247,310,2.7,6.1,19.1,100,927.3,0,9
5/18/2022 12:30,309,315,2.9,5.4,19.1,100,927.4,0,14
5/18/2022 12:40,255,332,1.3,3.6,19.2,100,927.6,0,20
5/18/2022 12:50,239,310,3.6,6.1,19.3,100,927.8,0,29
5/18/2022 13:00,284,321,1.8,5.4,19.4,100,928,0,44
5/18/2022 13:10,278,315,1.4,3.2,19.7,100,928.1,0,79
5/18/2022 13:20,343,228,2.1,11.2,20.6,100,928.2,0,110
5/18/2022 13:30,98,74,1.7,4.3,21.8,100,928.3,0,151
5/18/2022 13:40,69,51,3.1,6.8,23,100,928.4,0,182
5/18/2022 13:50,95,82,3.8,7.9,24,96,928.6,0,273
5/18/2022 14:00,74,83,4.2,9,24.7,92,928.5,0,295
5/18/2022 14:10,96,92,3.1,6.1,25.1,90,928.5,0,273
5/18/2022 14:20,98,45,2.1,4,25.2,88,928.3,0,300
5/18/2022 14:30,75,71,4.2,9,25.7,86,928.3,0,385
5/18/2022 14:40,132,52,2,5,26.3,81,928.3,0,433
5/18/2022 14:50,88,85,4.4,11.2,27,76,928.4,0,514
5/18/2022 15:00,82,74,4.4,10.8,27.8,71,928.4,0,589
5/18/2022 15:10,96,80,4.2,8.6,28.3,69,928.4,0,609
5/18/2022 15:20,76,68,4.9,10.8,28.7,67,928.4,0,467
5/18/2022 15:30,77,87,4.3,9.7,28.7,68,928.5,0,331
5/18/2022 15:40,59,64,5.5,13.3,28.6,68,928.4,0,391
5/18/2022 15:50,52,47,5.7,12.2,28.7,68,928.4,0,421
5/18/2022 16:00,65,65,5.4,13.7,29,67,928.4,0,692
5/18/2022 16:10,74,64,5.9,15.1,29.7,64,928.4,0,708
5/18/2022 16:20,82,80,5.8,13.7,30.2,62,928.4,0,756
5/18/2022 16:30,77,79,6.2,11.9,30.7,61,928.3,0,764
5/18/2022 16:40,68,63,6.5,14.8,31.1,60,928.2,0,810
5/18/2022 16:50,61,39,5.5,17.3,31.9,57,928.1,0,826
5/18/2022 17:00,65,61,5.5,15.5,32.4,56,928,0,845
5/18/2022 17:10,73,73,5.9,17.3,32.7,56,928,0,860
5/18/2022 17:20,73,79,8.7,18.7,32.9,55,928,0,877
5/18/2022 17:30,64,87,5.8,14.8,33.2,54,928,0,893
5/18/2022 17:40,58,81,6.5,15.8,33.5,53,927.9,0,904
5/18/2022 17:50,72,47,5.4,16.9,33.9,52,927.8,0,915
5/18/2022 18:00,56,33,6.3,17.3,34.2,51,927.6,0,924
5/18/2022 18:10,65,64,5.7,17.6,34.5,50,927.4,0,932
5/18/2022 18:20,59,51,6.1,20.2,34.9,49,927.3,0,936
5/18/2022 18:30,61,50,8.3,18,35.3,48,927.2,0,940
5/18/2022 18:40,66,76,7.9,20.2,35.8,46,927,0,946
5/18/2022 18:50,66,34,6.8,21.6,35.7,46,926.9,0,924
5/18/2022 19:00,45,53,5.9,19.1,36,45,926.8,0,956
5/18/2022 19:10,58,50,8.1,18.7,36.4,42,926.6,0,946
5/18/2022 19:20,60,43,5.3,17.3,36.7,41,926.4,0,941
5/18/2022 19:30,60,59,8.1,21.2,36.9,43,926.4,0,951
5/18/2022 19:40,58,43,9.1,23,37.2,44,926.3,0,945
5/18/2022 19:50,59,47,10.5,24.1,36.7,46,926.2,0,752
5/18/2022 20:00,50,66,11.6,28.1,36.2,46,926.1,0,946
5/18/2022 20:10,26,35,10.6,29.2,36.3,46,925.9,0,930
5/18/2022 20:20,24,347,10.2,30.6,36,47,925.9,0,703
5/18/2022 20:30,120,44,6.8,22.7,35.2,49,925.8,0,296
5/18/2022 20:40,98,94,9,28.4,35,49,925.7,0,304
5/18/2022 20:50,61,89,9.3,22,34.1,51,925.5,0,443
5/18/2022 21:00,37,39,8.6,25.6,33.5,52,925.6,0,211
5/18/2022 21:10,56,64,7.1,24.5,33.4,51,925.5,0,742
5/18/2022 21:20,9,342,8,18,33.7,51,925.4,0,189
5/18/2022 21:30,19,5,7.3,17.6,32.6,53,925.2,0,281
5/18/2022 21:40,48,67,6.1,25.2,33,50,925.1,0,556
5/18/2022 21:50,20,36,6,19.4,33.4,48,925,0,190
5/18/2022 22:00,40,41,4.9,15.8,32.9,50,924.9,0,175
5/18/2022 22:10,39,71,5.3,17.6,33,50,924.7,0,198
5/18/2022 22:20,57,49,6.8,15.8,32.7,51,924.7,0,214
5/18/2022 22:30,25,63,4.4,20.9,33.1,49,924.7,0,194
5/18/2022 22:40,6,47,7.4,18.7,33.3,49,924.6,0,178
5/18/2022 22:50,51,52,6.9,17.6,33.2,49,924.5,0,232
5/18/2022 23:00,73,101,6.2,18,33.5,48,924.6,0,393
5/18/2022 23:10,27,69,9.8,23,32.9,49,924.6,0,230
5/18/2022 23:20,80,344,7.4,18.4,32.5,50,924.5,0,147
5/18/2022 23:30,34,58,9.4,23,31.7,52,924.6,0,84
5/18/2022 23:40,21,348,8.7,23.4,31.1,53,924.7,0,58
5/18/2022 23:50,15,11,7.8,15.8,30.6,55,924.7,0,33
5/19/2022 0:00,26,61,6.9,17.6,30.2,55,924.8,0,18
5/19/2022 0:10,18,42,6.8,15.1,29.9,56,924.8,0,15
5/19/2022 0:20,81,146,4,11.2,29.7,56,925.1,0,6
5/19/2022 0:30,24,47,4,10.1,29.6,57,925.4,0,1
5/19/2022 0:40,9,354,6.8,18.4,29.5,57,925.5,0,0
5/19/2022 0:50,75,34,2.4,13.7,29.5,58,925.9,0,0
5/19/2022 1:00,218,236,2.9,9,29.4,60,926.6,0,0
5/19/2022 1:10,239,229,12.5,27.4,28.8,65,927,0.2,0
5/19/2022 1:20,240,214,12.3,32.4,26.8,62,926.8,0,0
5/19/2022 1:30,237,241,10.3,27,25.1,67,926.6,0.2,0
5/19/2022 1:40,230,207,9.8,22,25.1,55,925.7,0,0
5/19/2022 1:50,259,152,6.6,18.7,25,63,924.6,0,0
5/19/2022 2:00,220,154,7.2,22.3,26.1,46,924.7,0,2
5/19/2022 2:10,220,259,6.7,18.4,27.3,45,924.8,0,0
5/19/2022 2:20,224,187,7.2,17.6,27.5,45,925.5,0,0
5/19/2022 2:30,220,231,12.7,28.1,28.3,36,926.2,0,0
5/19/2022 2:40,245,253,9.1,19.8,30,33,925.5,0,0
5/19/2022 2:50,154,149,8.3,29.2,30.3,34,925.8,0,0
5/19/2022 3:00,126,59,9.1,22.7,30.4,34,925.1,0,0
5/19/2022 3:10,242,202,8.2,19.1,30.2,35,924.9,0,0
5/19/2022 3:20,230,280,9.2,19.8,30.5,29,924.7,0,0
5/19/2022 3:30,140,246,7.2,15.1,31.2,29,924.4,0,0
5/19/2022 3:40,222,161,6.4,16.6,31,30,924.3,0,0
5/19/2022 3:50,281,217,4.9,12.2,30,36,924.3,0,0
5/19/2022 4:00,4,16,6,16.2,28.1,41,924.9,0,0
5/19/2022 4:10,274,321,3.8,10.8,27.2,43,925.4,0,0
5/19/2022 4:20,253,178,2.6,7.2,26.4,47,925.6,0,0
5/19/2022 4:30,298,324,4.2,8.6,25.4,48,925.8,0,0
5/19/2022 4:40,353,51,5.4,18,24.6,53,925.9,0,0
5/19/2022 4:50,229,70,5.1,16.9,25.4,53,925.8,0,0
5/19/2022 5:00,311,313,3.9,7.2,25.4,56,925.7,0,0
5/19/2022 5:10,274,283,1.8,5.4,24.7,60,925.8,0,0
5/19/2022 5:20,295,240,3,6.5,24,61,925.9,0,0
5/19/2022 5:30,286,318,2,5,23.4,62,925.7,0,0
5/19/2022 5:40,326,323,5,12.2,23,64,925.5,0,0
5/19/2022 5:50,285,305,3,6.8,22.6,64,925.4,0,0
5/19/2022 6:00,293,295,3.9,7.6,22.5,65,925.4,0,0
5/19/2022 6:10,290,339,2.9,6.8,22.1,65,925.5,0,0
5/19/2022 6:20,280,180,2.1,5.8,22.2,64,925.3,0,0
5/19/2022 6:30,305,311,4.1,7.6,21.9,66,925.2,0,0
5/19/2022 6:40,232,334,1.3,4,21.6,68,925.2,0,0
5/19/2022 6:50,298,319,3.4,7.9,21.5,70,925,0,0
5/19/2022 7:00,200,178,1.9,4.7,21.6,68,924.9,0,0
5/19/2022 7:10,285,313,2.8,7.2,21.6,70,924.9,0,0
5/19/2022 7:20,241,303,2.8,7.9,21.6,70,924.7,0,0
5/19/2022 7:30,301,191,2,5,21.6,71,924.7,0,0
5/19/2022 7:40,268,298,2.5,6.5,21.4,74,924.6,0,0
5/19/2022 7:50,252,180,2.1,5.4,21.4,74,924.5,0,0
5/19/2022 8:00,257,220,2.4,6.1,21.4,74,924.4,0,0
5/19/2022 8:10,253,217,2.9,6.1,21.2,74,924.2,0,0
5/19/2022 8:20,286,187,2,6.1,21.1,76,924.1,0,0
5/19/2022 8:30,285,310,2.3,5.8,20.9,79,924.1,0,0
5/19/2022 8:40,231,242,0.7,5,20.9,80,924,0,0
5/19/2022 8:50,248,200,1.7,5.4,20.8,77,923.9,0,0
5/19/2022 9:00,257,270,1.3,4.7,20.7,79,923.8,0,0
5/19/2022 9:10,255,283,2.1,5,20.4,81,923.8,0,0
5/19/2022 9:20,270,322,2.1,4.7,20.2,82,923.8,0,0
5/19/2022 9:30,268,200,1.5,4,20,83,923.7,0,0
5/19/2022 9:40,315,323,1.3,4,19.9,83,923.7,0,0
5/19/2022 9:50,297,302,1.7,4.7,19.8,83,923.7,0,0
5/19/2022 10:00,283,310,2.2,6.8,19.6,80,923.7,0,0
5/19/2022 10:10,300,317,3,6.8,19.5,78,923.7,0,0
5/19/2022 10:20,317,299,1.4,5.4,19.3,80,923.7,0,0
5/19/2022 10:30,299,322,2.3,5,19.2,82,923.7,0,0
5/19/2022 10:40,313,320,3,6.5,19.1,84,923.8,0,0
5/19/2022 10:50,313,308,3.4,6.5,19,85,923.7,0,0
5/19/2022 11:00,304,303,2.7,6.8,18.9,89,923.8,0,0
5/19/2022 11:10,294,317,3.3,8.3,18.8,98,923.8,0,0
5/19/2022 11:20,245,190,1.6,4.3,18.7,98,923.8,0,0
5/19/2022 11:30,269,251,1.8,5.8,18.7,99,923.8,0,0
5/19/2022 11:40,269,327,1.9,5,18.5,99,923.8,0,0
5/19/2022 11:50,292,310,1.8,5.4,18.3,98,923.8,0,0
5/19/2022 12:00,299,310,2.7,6.1,18,95,923.8,0,2
5/19/2022 12:10,254,301,2,4.3,18,95,923.9,0,8
5/19/2022 12:20,263,294,1.1,3.6,18,93,923.8,0,17
5/19/2022 12:30,278,195,2.1,5.4,18.2,94,924,0,26
5/19/2022 12:40,289,313,3.8,8.6,18.4,93,924,0,35
5/19/2022 12:50,282,323,1.9,4.3,18.8,90,924.1,0,49
5/19/2022 13:00,234,319,1.4,4.3,19.4,89,924.2,0,65
5/19/2022 13:10,153,176,1.2,3.2,20.4,88,924.3,0,74
5/19/2022 13:20,83,118,1.2,2.9,21.6,87,924.3,0,98
5/19/2022 13:30,87,50,1.2,3.2,23,87,924.4,0,110
5/19/2022 13:40,70,107,1.5,4.3,24.1,84,924.4,0,150
5/19/2022 13:50,79,69,2.7,6.1,25.3,77,924.4,0,174
5/19/2022 14:00,48,83,2.2,4.7,25.6,75,924.3,0,186
5/19/2022 14:10,85,65,4,6.5,26,74,924.4,0,401
5/19/2022 14:20,82,88,4.8,9.4,27,68,924.5,0,436
5/19/2022 14:30,81,81,5,9.4,27.9,64,924.6,0,459
5/19/2022 14:40,85,74,4.4,9.7,28.4,64,924.6,0,469
5/19/2022 14:50,88,100,4.8,8.6,28.9,64,924.6,0,512
5/19/2022 15:00,78,57,5.1,11.5,29.3,63,924.5,0,568
5/19/2022 15:10,71,84,5,12.6,30,62,924.5,0,591
5/19/2022 15:20,48,57,5.7,11.9,30.5,61,924.5,0,627
5/19/2022 15:30,64,64,6.2,15.1,30.7,62,924.5,0,655
5/19/2022 15:40,60,51,6.2,14,31,61,924.4,0,684
5/19/2022 15:50,70,43,7.6,15.8,31.4,60,924.4,0,709
5/19/2022 16:00,64,78,6.8,15.1,31.6,60,924.4,0,740
5/19/2022 16:10,47,56,5.8,13.3,32,58,924.4,0,766
5/19/2022 16:20,46,57,6.4,18,32.4,56,924.3,0,793
5/19/2022 16:30,44,52,7.9,19.1,32.7,53,924.3,0,820
5/19/2022 16:40,53,64,7.3,18.4,33.4,49,924.2,0,853
5/19/2022 16:50,37,40,5.5,15.8,33.8,48,924.2,0,880
5/19/2022 17:00,39,67,6.5,20.2,34.6,46,924.1,0,898
5/19/2022 17:10,67,58,6.4,16.6,35.1,45,924,0,918
5/19/2022 17:20,61,48,7.2,16.6,35.6,43,923.9,0,939
5/19/2022 17:30,59,56,7.9,17.6,35.8,43,923.7,0,955
5/19/2022 17:40,55,53,7.4,22,36.1,42,923.6,0,965
5/19/2022 17:50,50,55,7.3,19.1,36.7,41,923.5,0,976
5/19/2022 18:00,41,87,5.1,15.5,36.9,40,923.3,0,996
5/19/2022 18:10,49,338,6.7,19.8,37.2,39,923.1,0,956
5/19/2022 18:20,77,54,7.6,23.8,37.6,38,923,0,986
5/19/2022 18:30,59,62,7.3,23.4,37.7,37,922.9,0,981
5/19/2022 18:40,53,60,6.9,22,37.9,37,922.8,0,983
5/19/2022 18:50,80,54,7.4,23.8,37.7,37,922.6,0,872
5/19/2022 19:00,20,58,8.1,18.4,37.8,37,922.5,0,962
5/19/2022 19:10,26,72,7.4,21.2,38,37,922.4,0,718
5/19/2022 19:20,62,84,7.1,20.2,38,38,922.2,0,980
5/19/2022 19:30,54,51,7.6,23.8,38.1,37,922.2,0,952
5/19/2022 19:40,29,26,8,23.8,38.3,37,922,0,934
5/19/2022 19:50,23,347,8.9,20.9,38.2,38,921.8,0,878
5/19/2022 20:00,46,22,12.8,40.3,38,38,921.7,0,699
5/19/2022 20:10,30,30,12.2,33.1,36.5,40,921.7,0,128
5/19/2022 20:20,16,33,14.7,40.3,35,42,921.7,0,114
5/19/2022 20:30,15,33,11.7,31.7,34.2,43,921.8,0,111
5/19/2022 20:40,336,288,5.8,18.4,33.9,43,921.8,0,107
5/19/2022 20:50,19,39,7.2,19.4,33.9,43,921.6,0,146
5/19/2022 21:00,12,36,6.8,23.8,33.6,44,921.3,0,95
5/19/2022 21:10,358,47,8.9,20.9,33.1,44,921.2,0,47
5/19/2022 21:20,13,348,7,20.9,32.7,44,921.3,0,32
5/19/2022 21:30,121,167,3.8,15.5,32.4,44,921.3,0,22
5/19/2022 21:40,100,99,6.7,14.8,32.1,48,921.1,0,19
5/19/2022 21:50,340,355,2.8,6.5,30.8,60,920.9,0,14
5/19/2022 22:00,253,205,3.7,8.3,29.5,61,920.9,0,13
5/19/2022 22:10,267,312,4,14,29,59,920.9,0,15
5/19/2022 22:20,235,159,3,7.9,28.9,57,920.8,0,21
5/19/2022 22:30,110,249,4.4,13.3,29,55,920.4,0,60
5/19/2022 22:40,74,56,11,34.9,29.9,47,919.9,0,151
5/19/2022 22:50,46,56,5.5,26.6,31.2,43,919.4,0,321
5/19/2022 23:00,19,41,11.6,32.8,32.6,41,919.6,0,407
5/19/2022 23:10,2,15,10.1,22.7,32.7,42,919.7,0,161
5/19/2022 23:20,8,20,7.2,23.4,32.7,41,919.7,0,95
5/19/2022 23:30,39,68,7.1,20.2,32.6,41,919.7,0,117
5/19/2022 23:40,5,64,4.4,16.6,32.5,42,919.7,0,103
5/19/2022 23:50,33,50,8.5,22,32.5,42,919.9,0,94
5/20/2022 0:00,8,334,9,21.6,32.3,42,919.9,0,98
5/20/2022 0:10,354,341,6.8,17.3,32.3,43,920.1,0,81
5/20/2022 0:20,10,4,6.2,19.1,32.1,44,920,0,59
5/20/2022 0:30,17,82,4.1,12.2,31.9,45,919.9,0,41
5/20/2022 0:40,343,341,4.1,15.5,31.5,46,919.9,0,22
5/20/2022 0:50,356,1,5.4,13,31,48,920,0,26
5/20/2022 1:00,3,25,5.4,16.2,30.8,47,920.2,0,16
5/20/2022 1:10,349,350,5.1,14.4,30.5,48,920.3,0,9
5/20/2022 1:20,351,27,9.8,21.2,30.3,47,920.5,0,3
5/20/2022 1:30,1,25,7.4,18.4,30.8,46,920.8,0,0
5/20/2022 1:40,319,322,3.1,6.8,30.4,49,921,0,0
5/20/2022 1:50,347,352,4.7,18.4,29.5,51,920.9,0,0
5/20/2022 2:00,303,319,4.1,11.2,29.3,52,921,0,0
5/20/2022 2:10,9,18,4.4,14,29,53,920.9,0,0
5/20/2022 2:20,15,23,7.5,19.1,29.1,51,920.9,0,0
5/20/2022 2:30,39,16,5.7,17.3,29.7,50,920.9,0,0
5/20/2022 2:40,355,350,6.7,18,29.3,53,921,0,0
5/20/2022 2:50,351,21,7.4,17.3,28.8,55,920.9,0,0
5/20/2022 3:00,197,198,4.2,10.1,28.4,56,920.9,0,0
5/20/2022 3:10,295,348,3.5,9.7,27.5,59,920.8,0,0
5/20/2022 3:20,198,193,3.2,6.8,26.7,62,920.9,0,0
5/20/2022 3:30,247,232,2,4.7,26.2,64,921,0,0
5/20/2022 3:40,251,309,3.1,6.5,25.7,66,921,0,0
5/20/2022 3:50,227,276,2.4,5.4,25.2,68,920.9,0,0
5/20/2022 4:00,240,183,3.3,8.3,24.9,70,920.9,0,0
5/20/2022 4:10,277,265,1.9,5,24.7,70,920.9,0,0
5/20/2022 4:20,222,183,3.3,8.3,24.4,72,921,0,0
5/20/2022 4:30,265,233,2.8,6.5,24.2,73,920.8,0,0
5/20/2022 4:40,305,325,3.9,10.1,23.9,75,920.8,0,0
5/20/2022 4:50,226,213,2.9,7.9,23.6,76,920.7,0,0
5/20/2022 5:00,254,276,2.2,5,23.5,78,920.7,0,0
5/20/2022 5:10,272,310,3.6,6.5,23.3,78,920.5,0,0
5/20/2022 5:20,295,306,3.7,7.6,22.9,79,920.3,0,0
5/20/2022 5:30,291,324,2.7,7.6,22.7,79,920.5,0,0
5/20/2022 5:40,271,332,3.2,7.9,22.6,76,920.5,0,0
5/20/2022 5:50,263,304,3.7,8.3,22.6,74,920.6,0,0
5/20/2022 6:00,296,307,1.7,6.1,22.3,74,920.6,0,0
5/20/2022 6:10,287,301,4.1,7.9,22,75,920.5,0,0
5/20/2022 6:20,265,311,4,7.9,22,77,920.3,0,0
5/20/2022 6:30,272,291,2.8,6.1,21.9,78,920.2,0,0
5/20/2022 6:40,235,212,2.8,6.1,21.8,76,920.2,0,0
5/20/2022 6:50,270,303,3.5,6.5,21.9,76,920.1,0,0
5/20/2022 7:00,284,313,4.5,8.6,21.7,79,920,0,0
5/20/2022 7:10,254,313,2.9,7.6,21.9,78,920.1,0,0
5/20/2022 7:20,239,312,3,5.8,21.8,78,920.1,0,0
5/20/2022 7:30,254,210,3.7,7.9,21.9,79,919.9,0,0
5/20/2022 7:40,286,319,4.5,9,21.9,79,919.9,0,0
5/20/2022 7:50,247,317,3.4,7.2,21.9,80,919.7,0,0
5/20/2022 8:00,219,159,4.4,9.7,21.9,79,919.8,0,0
5/20/2022 8:10,314,325,5.1,10.8,21.8,79,919.6,0,0
5/20/2022 8:20,229,214,3.5,7.9,21.6,82,919.7,0,0
5/20/2022 8:30,285,205,3.1,6.1,21.7,84,919.2,0,0
5/20/2022 8:40,287,244,2.8,6.8,21.8,86,918.9,0,0
5/20/2022 8:50,311,287,2.3,5.8,21.7,89,918.9,0,0
5/20/2022 9:00,237,214,4.1,9.7,21.6,91,918.8,0,0
5/20/2022 9:10,265,325,3.7,6.8,21.6,89,918.8,0,0
5/20/2022 9:20,272,308,3.2,6.8,21.3,88,918.8,0,0
5/20/2022 9:30,314,217,2.2,5.8,21,89,918.8,0,0
5/20/2022 9:40,248,208,4.1,7.6,20.7,91,918.8,0,0
5/20/2022 9:50,263,300,3.4,7.2,20.7,92,918.9,0,0
5/20/2022 10:00,240,193,4.7,7.9,20.6,95,919.1,0,0
5/20/2022 10:10,278,318,5.7,10.8,20.7,95,919,0,0
5/20/2022 10:20,282,306,4.7,8.3,20.8,95,918.9,0,0
5/20/2022 10:30,270,319,3.7,7.9,20.6,99,918.8,0,0
5/20/2022 10:40,264,317,3.3,9.7,20.3,97,918.9,0,0
5/20/2022 10:50,225,195,5.2,10.4,20.1,94,918.9,0,0
5/20/2022 11:00,295,355,3.2,8.3,19.8,90,918.9,0,0
5/20/2022 11:10,221,205,6.3,14.4,19.9,86,919,0,0
5/20/2022 11:20,273,312,3.3,11.5,19.8,83,919,0,0
5/20/2022 11:30,270,210,4.1,10.8,20,80,919,0,0
5/20/2022 11:40,296,318,3.2,8.3,20.2,75,919.1,0,0
5/20/2022 11:50,279,315,2.2,4.7,20.1,74,919.1,0,0
5/20/2022 12:00,291,332,1.9,3.6,19.9,74,919.2,0,1
5/20/2022 12:10,274,184,2.4,10.1,19.9,72,919.4,0,8
5/20/2022 12:20,282,313,3.3,8.3,19.9,74,919.5,0,16
5/20/2022 12:30,229,187,2.5,6.8,20,74,919.5,0,27
5/20/2022 12:40,238,334,1.5,3.6,20.4,76,919.6,0,37
5/20/2022 12:50,232,309,2,5,21.1,75,919.6,0,48
5/20/2022 13:00,89,349,2.4,5.4,21.8,73,919.7,0,66
5/20/2022 13:10,274,198,4,9.7,22.7,70,919.8,0,68
5/20/2022 13:20,273,317,2.4,8.6,23.7,67,919.7,0,78
5/20/2022 13:30,94,327,1.7,5.4,25,66,919.8,0,103
5/20/2022 13:40,88,112,1.2,4.3,26.3,62,919.9,0,134
5/20/2022 13:50,2,317,2.9,7.6,27.6,57,920,0,208
5/20/2022 14:00,178,168,3.6,6.5,28.7,55,920,0,278
5/20/2022 14:10,101,153,4,7.9,29.6,53,920,0,318
5/20/2022 14:20,44,60,3.2,7.9,30.3,54,920,0,406
5/20/2022 14:30,82,69,4.1,10.4,31.5,49,920,0,481
5/20/2022 14:40,96,98,3.2,7.6,32.6,44,920,0,405
5/20/2022 14:50,160,148,1.8,5,32.8,43,920,0,93
5/20/2022 15:00,165,177,2.3,7.9,32,47,920,0,226
5/20/2022 15:10,334,336,3.9,9.4,31.5,46,920.1,0,107
5/20/2022 15:20,183,184,3.5,9,31.1,46,920.2,0,396
5/20/2022 15:30,75,81,3.2,6.8,32.4,43,920.1,0,631
5/20/2022 15:40,62,19,3.5,11.9,34.6,31,920,0,750
5/20/2022 15:50,314,350,3.6,11.5,36.9,25,920,0,686
5/20/2022 16:00,137,146,6.8,19.8,37.8,23,920.1,0,785
5/20/2022 16:10,227,185,4.2,11.5,37.9,22,920.1,0,168
5/20/2022 16:20,175,244,7.1,18,37.7,21,920.1,0,836
5/20/2022 16:30,70,99,7.6,24.5,38.5,21,920.1,0,862
5/20/2022 16:40,56,92,7.9,21.6,39.2,21,920,0,877
5/20/2022 16:50,94,77,15.8,37.1,39.6,20,919.9,0,892
5/20/2022 17:00,87,109,17.4,40.7,39.2,20,919.8,0,910
5/20/2022 17:10,95,77,18.7,37.1,39.3,20,919.8,0,938
5/20/2022 17:20,96,99,15.6,36,39.4,19,919.7,0,962
5/20/2022 17:30,98,98,11.6,38.5,40,18,919.7,0,896
5/20/2022 17:40,94,63,17,34.6,40,18,919.6,0,814
5/20/2022 17:50,99,89,17.8,37.8,39.4,18,919.4,0,791
5/20/2022 18:00,93,72,12.3,37.4,39.1,18,919.5,0,374
5/20/2022 18:10,190,258,9.3,25.9,38.5,18,919.5,0,577
5/20/2022 18:20,92,70,13.9,29.5,38.7,18,919.3,0,372
5/20/2022 18:30,91,86,14.4,34.2,38.3,18,919.3,0,359
5/20/2022 18:40,100,90,12.5,37.4,38.6,18,919.1,0,867
5/20/2022 18:50,98,67,8.1,19.1,39.7,17,918.9,0,892
5/20/2022 19:00,68,62,9,31.3,39.9,22,918.8,0,372
5/20/2022 19:10,84,52,7,22.7,39,26,918.8,0,494
5/20/2022 19:20,75,66,7.2,20.2,39,26,918.7,0,834
5/20/2022 19:30,28,21,10.6,32,39.9,26,918.5,0,941
5/20/2022 19:40,32,355,5.9,24.1,39.8,28,918.5,0,459
5/20/2022 19:50,87,45,9.8,24.5,39.2,29,918.6,0,331
5/20/2022 20:00,137,55,4.7,12.2,38.2,30,918.6,0,324
5/20/2022 20:10,60,72,3.8,14,38.4,30,918.5,0,372
5/20/2022 20:20,43,13,6.8,23,38.3,29,918.5,0,228
5/20/2022 20:30,132,206,5.1,15.5,37.8,28,918.4,0,273
5/20/2022 20:40,194,218,5.4,11.5,38,26,918.2,0,257
5/20/2022 20:50,95,49,5.6,15.8,38.1,26,918.2,0,491
5/20/2022 21:00,87,45,4.5,15.8,38.5,25,918.1,0,283
5/20/2022 21:10,166,130,6.6,13.3,38.4,24,918,0,486
5/20/2022 21:20,236,233,6.5,15.5,39.2,23,917.8,0,674
5/20/2022 21:30,53,50,11.8,30.2,40,22,917.7,0,359
5/20/2022 21:40,45,19,7.6,20.2,39,25,917.8,0,430
5/20/2022 21:50,33,53,6.7,20.9,39.2,24,917.7,0,254
5/20/2022 22:00,108,83,3.1,15.5,38.5,25,917.7,0,219
5/20/2022 22:10,353,279,5.1,14.4,38.4,25,917.7,0,175
5/20/2022 22:20,277,253,5.8,18.4,38.1,25,917.7,0,169
5/20/2022 22:30,278,237,5.5,13,38,26,917.7,0,190
5/20/2022 22:40,359,341,2.8,9.7,38.5,25,917.7,0,204
5/20/2022 22:50,284,171,5.7,14.4,38.4,25,917.7,0,141
5/20/2022 23:00,311,224,4.4,12.6,37.8,26,917.8,0,110
5/20/2022 23:10,294,293,4.3,10.4,37.4,27,917.8,0,97
5/20/2022 23:20,51,124,2.5,6.8,37,27,917.7,0,88
5/20/2022 23:30,269,265,2.5,9,36.7,28,917.7,0,83
5/20/2022 23:40,185,172,3.5,9,36.4,29,917.8,0,82
5/20/2022 23:50,219,292,4.6,13,36,29,917.9,0,73
