Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
4/24/2022 0:20,237,158,3.2,7.9,24.5,79,922.9,0,29
4/24/2022 0:30,21,320,4.2,9.4,24.4,81,922.9,0,34
4/24/2022 0:40,322,315,3.7,11.9,24.4,78,922.6,0,63
4/24/2022 0:50,349,329,6.7,17.6,24.8,72,922.6,0,57
4/24/2022 1:00,65,302,2.2,5.4,25.3,70,922.8,0,25
4/24/2022 1:10,231,188,3.9,9.7,24.9,74,922.8,0,6
4/24/2022 1:20,227,225,3.2,10.1,24.2,77,922.7,0,1
4/24/2022 1:30,264,305,4.2,9.4,23.7,79,922.8,0,0
4/24/2022 1:40,213,172,3.4,8.3,23.2,80,923,0,0
4/24/2022 1:50,253,183,3.8,7.9,22.8,82,923.2,0,0
4/24/2022 2:00,241,201,3.6,6.5,22.5,82,923.3,0,0
4/24/2022 2:10,238,167,3.1,7.9,22.4,83,923.3,0,0
4/24/2022 2:20,236,312,4.6,9,22.3,83,923.3,0,0
4/24/2022 2:30,207,190,3,7.2,22.4,81,923.1,0,0
4/24/2022 2:40,254,291,3.4,9.4,22.2,83,923,0,0
4/24/2022 2:50,311,316,4.5,9,22.2,83,923.4,0,0
4/24/2022 3:00,327,337,5.2,11.2,22.2,84,923.6,0,0
4/24/2022 3:10,277,316,4.8,10.1,22.1,84,923.7,0,0
4/24/2022 3:20,248,156,3.8,7.6,22.2,83,923.8,0,0
4/24/2022 3:30,269,172,2.8,6.1,22,84,923.9,0,0
4/24/2022 3:40,223,311,2.7,7.6,21.5,86,924.1,0,0
4/24/2022 3:50,143,27,2.5,7.6,21.3,89,924,0,0
4/24/2022 4:00,78,51,3.9,13,21.3,94,924,0,0
4/24/2022 4:10,13,34,4.3,17.3,21.5,97,924.1,0,0
4/24/2022 4:20,353,29,3.3,9.4,21.5,94,924,0,0
4/24/2022 4:30,315,70,1.5,4.7,21,97,924,0,0
4/24/2022 4:40,215,183,3.5,6.5,20.6,100,924,0,0
4/24/2022 4:50,286,327,1.6,4,20.4,100,923.9,0,0
4/24/2022 5:00,309,290,1.9,4.3,20.1,100,923.7,0,0
4/24/2022 5:10,208,290,2.6,9.7,19.8,100,923.6,0,0
4/24/2022 5:20,248,182,2.9,6.5,19.6,100,923.6,0,0
4/24/2022 5:30,220,196,2.8,6.8,19.6,100,923.9,0,0
4/24/2022 5:40,238,218,2.6,6.1,19.6,100,924.1,0,0
4/24/2022 5:50,231,198,2.4,5.4,19.4,100,924.1,0,0
4/24/2022 6:00,258,270,1.9,4,19.5,100,924,0,0
4/24/2022 6:10,274,317,3.4,6.8,19.5,100,923.9,0,0
4/24/2022 6:20,273,176,2.3,5,19.5,100,923.8,0,0
4/24/2022 6:30,304,266,3,6.1,19.2,100,923.7,0,0
4/24/2022 6:40,244,293,1.3,3.2,19,100,923.7,0,0
4/24/2022 6:50,234,324,1.7,3.6,19.3,100,923.5,0,0
4/24/2022 7:00,251,222,1.8,4,19.3,100,923.5,0,0
4/24/2022 7:10,311,335,1.8,5,19,100,923.5,0,0
4/24/2022 7:20,299,300,3.1,6.1,18.9,100,923.4,0,0
4/24/2022 7:30,269,292,2.4,6.1,18.7,100,923.3,0,0
4/24/2022 7:40,285,200,1.8,4.3,18.6,100,923.2,0,0
4/24/2022 7:50,260,268,2,4.3,18.5,100,923.1,0,0
4/24/2022 8:00,283,212,1.5,5,18.3,100,923.2,0,0
4/24/2022 8:10,288,322,1.7,5.8,18.2,100,923.2,0,0
4/24/2022 8:20,245,208,2.9,5.4,18,100,923.2,0,0
4/24/2022 8:30,227,177,2.9,6.8,17.9,100,923.2,0,0
4/24/2022 8:40,285,328,1.9,5,17.8,100,923.1,0,0
4/24/2022 8:50,220,191,2.5,5,17.9,100,923.1,0,0
4/24/2022 9:00,230,184,2.9,5.4,17.8,100,923,0,0
4/24/2022 9:10,253,222,2.4,5,17.9,100,923,0,0
4/24/2022 9:20,221,217,1.8,4,18,100,923,0,0
4/24/2022 9:30,260,238,2.1,4,18.2,100,922.9,0,0
4/24/2022 9:40,216,202,2.7,5,18.4,100,922.8,0,0
4/24/2022 9:50,227,201,0.9,2.9,18.6,100,922.8,0,0
4/24/2022 10:00,257,174,0.3,1.8,18.8,100,922.9,0,0
4/24/2022 10:10,298,270,1.6,2.9,18.9,100,922.9,0,0
4/24/2022 10:20,288,324,1.6,3.6,19.1,100,922.9,0,0
4/24/2022 10:30,310,277,0.2,1.4,19.2,100,923,0,0
4/24/2022 10:40,222,198,1,2.5,19.3,100,922.9,0,0
4/24/2022 10:50,283,195,2.2,4.3,19.3,100,922.8,0,0
4/24/2022 11:00,266,311,2,4.7,19.2,100,922.9,0,0
4/24/2022 11:10,306,308,2.9,5,18.9,100,922.9,0,0
4/24/2022 11:20,255,207,2.2,5.4,18.6,100,923,0,0
4/24/2022 11:30,317,311,2,4.7,18.4,100,923,0,0
4/24/2022 11:40,278,310,1.7,5.4,18.1,100,922.9,0,0
4/24/2022 11:50,260,311,0.9,4,17.9,100,922.9,0,0
4/24/2022 12:00,315,297,0.9,3.6,17.8,100,923,0,0
4/24/2022 12:10,277,307,2.3,5.8,17.8,100,923,0,1
4/24/2022 12:20,290,318,2.3,4.3,17.9,100,923,0,5
4/24/2022 12:30,338,326,2.1,5.8,18.1,100,923,0,12
4/24/2022 12:40,268,306,1.3,3.6,18.2,100,923.1,0,23
4/24/2022 12:50,309,306,2.1,3.6,18.1,100,923.3,0,38
4/24/2022 13:00,221,213,1.3,2.9,18.3,100,923.4,0,48
4/24/2022 13:10,207,176,1.2,2.9,18.6,100,923.5,0,59
4/24/2022 13:20,284,280,0.3,1.8,19,100,923.6,0,103
4/24/2022 13:30,132,45,1.4,4.7,19.8,100,923.6,0,132
4/24/2022 13:40,86,69,2.8,6.8,20.8,100,923.7,0,120
4/24/2022 13:50,88,93,3.4,7.2,21.5,100,923.9,0,140
4/24/2022 14:00,89,78,3.5,8.3,21.8,100,923.9,0,176
4/24/2022 14:10,91,78,5.2,8.6,22,100,924,0,203
4/24/2022 14:20,87,68,7.3,15.5,22.2,100,924.1,0,235
4/24/2022 14:30,81,69,5.6,11.9,22.4,100,924.2,0,315
4/24/2022 14:40,82,43,6.1,13.3,22.8,100,924.3,0,216
4/24/2022 14:50,71,60,5.1,10.8,22.8,100,924.5,0,198
4/24/2022 15:00,79,64,5.8,13.3,22.8,100,924.5,0,239
4/24/2022 15:10,76,76,4.5,16.2,23.2,100,924.4,0,474
4/24/2022 15:20,63,76,4,9.4,24,95,924.5,0,368
4/24/2022 15:30,82,79,5.6,13,24.1,94,924.5,0,334
4/24/2022 15:40,89,39,3,7.9,24.2,92,924.5,0,396
4/24/2022 15:50,84,58,3.3,12.6,24.9,88,924.5,0,750
4/24/2022 16:00,121,112,3.8,9.7,25.7,81,924.6,0,735
4/24/2022 16:10,77,59,3.6,9.7,26,76,924.6,0,779
4/24/2022 16:20,63,73,3.9,15.8,26.7,72,924.6,0,790
4/24/2022 16:30,82,76,6.7,15.8,27.4,70,924.6,0,809
4/24/2022 16:40,84,73,6.4,16.2,27.3,70,924.6,0,828
4/24/2022 16:50,67,73,4.2,9.7,27.5,69,924.6,0,854
4/24/2022 17:00,65,47,4.7,9.7,28.1,66,924.6,0,875
4/24/2022 17:10,89,57,4.6,16.6,28.5,65,924.5,0,895
4/24/2022 17:20,104,105,5.1,13.3,28.6,65,924.5,0,912
4/24/2022 17:30,88,75,4.1,16.2,28.9,63,924.4,0,930
4/24/2022 17:40,62,65,4.7,14.8,29.3,62,924.3,0,945
4/24/2022 17:50,51,57,4.7,13.3,29.9,59,924.2,0,957
4/24/2022 18:00,73,57,5.7,16.9,30.1,59,924.1,0,968
4/24/2022 18:10,82,47,5.6,19.8,30.5,58,924,0,975
4/24/2022 18:20,50,45,5.9,16.6,30.7,57,923.9,0,975
4/24/2022 18:30,51,41,4.3,19.8,31.2,56,923.9,0,940
4/24/2022 18:40,61,76,6.9,18.4,31.6,55,923.8,0,981
4/24/2022 18:50,53,60,5.9,18.4,31.9,54,923.6,0,981
4/24/2022 19:00,40,59,6.9,16.6,31.9,54,923.5,0,994
4/24/2022 19:10,51,67,7.7,19.8,32.4,52,923.4,0,938
4/24/2022 19:20,75,80,7.6,18,32.4,53,923.3,0,563
4/24/2022 19:30,36,62,7.6,22,32.3,52,923.2,0,910
4/24/2022 19:40,31,72,7.6,26.3,31.9,53,923.2,0,128
4/24/2022 19:50,30,44,7.2,21.2,30.8,56,923.1,0,113
4/24/2022 20:00,30,16,8.8,22.7,30,57,923,0,109
4/24/2022 20:10,25,23,8.8,20.9,29.3,58,923,0,73
4/24/2022 20:20,29,42,5.9,13,28.8,60,923.2,0,49
4/24/2022 20:30,70,62,5.5,20.9,28.3,62,922.9,0,46
4/24/2022 20:40,109,105,6.2,14,28,62,922.9,0,36
4/24/2022 20:50,113,45,6.6,21.6,27.6,63,922.7,0,43
4/24/2022 21:00,111,46,5.2,15.8,27.4,64,922.8,0,63
4/24/2022 21:10,64,40,8.1,20.5,27,66,922.7,0,81
4/24/2022 21:20,75,79,3.8,14,26.5,70,922.7,0,52
4/24/2022 21:30,159,169,4,11.9,26.1,72,922.4,0,34
4/24/2022 21:40,257,234,3.5,9,25.7,73,922.4,0,27
4/24/2022 21:50,193,199,3.5,10.1,25.5,72,922.5,0,14
4/24/2022 22:00,75,99,3.7,8.3,25.3,72,922.5,0,8
4/24/2022 22:10,108,248,3,7.6,25,74,922.6,0,5
4/24/2022 22:20,334,287,3.8,9.7,24.7,75,922.5,0,4
4/24/2022 22:30,145,120,2.5,9.4,24.6,76,922.6,0,3
4/24/2022 22:40,320,314,4.9,17.6,24.6,76,922.2,0,3
4/24/2022 22:50,71,13,4.2,13.7,24.8,72,922.3,0,3
4/24/2022 23:00,213,283,4.8,13.3,24.6,85,921.3,0,0
4/24/2022 23:10,285,258,7.9,23.8,23.9,76,920.9,0,4
4/24/2022 23:20,147,160,4.7,12.2,23.7,82,921.4,0,8
4/24/2022 23:30,180,148,8.1,16.2,23.9,81,921.7,0,18
4/24/2022 23:40,240,190,3.1,11.9,23.7,91,921.2,0,44
4/24/2022 23:50,322,169,5.8,20.2,23.9,82,920.8,0,76
4/25/2022 0:00,35,291,2.7,11.9,24.2,80,921.2,0,89
4/25/2022 0:10,195,186,5.1,11.2,24.9,71,921.4,0,97
4/25/2022 0:20,220,176,1.6,7.2,25.2,75,921.4,0,47
4/25/2022 0:30,226,202,2.2,7.9,24.6,80,921.5,0,34
4/25/2022 0:40,227,198,2.6,9,23.9,80,921.5,0,28
4/25/2022 0:50,250,196,2.1,7.9,23.3,82,921.5,0,15
4/25/2022 1:00,318,324,1.1,3.6,22.8,84,921.6,0,7
4/25/2022 1:10,230,194,2.1,6.5,22.2,86,922.1,0,1
4/25/2022 1:20,271,308,4,9.4,21.8,87,922.8,0,0
4/25/2022 1:30,245,245,2.5,5.8,21.5,83,923.3,0,0
4/25/2022 1:40,262,317,3.5,9.7,21.4,84,923.3,0,0
4/25/2022 1:50,284,310,4.1,10.4,21.3,81,923.3,0,0
4/25/2022 2:00,240,235,6.3,12.2,21.6,69,923,0,0
4/25/2022 2:10,279,228,5.5,15.5,22.1,64,923,0,0
4/25/2022 2:20,319,311,4.7,10.1,21.9,69,923.2,0,0
4/25/2022 2:30,319,320,4.8,10.1,21.1,75,923.4,0,0
4/25/2022 2:40,322,346,4.1,8.3,20.4,79,923.7,0,0
4/25/2022 2:50,283,218,2.4,6.1,20.1,73,923.9,0,0
4/25/2022 3:00,288,311,3.3,7.2,20.5,72,924.1,0,0
4/25/2022 3:10,255,190,2.4,6.5,20.3,73,924.2,0,0
4/25/2022 3:20,298,320,2.9,6.1,19.9,76,924.2,0,0
4/25/2022 3:30,283,312,4.1,9.4,19.9,74,924.2,0,0
4/25/2022 3:40,277,308,3,9.7,20,72,924.3,0,0
4/25/2022 3:50,306,318,4.4,9,19.9,74,924.3,0,0
4/25/2022 4:00,305,308,4.8,10.1,19.7,76,924.2,0,0
4/25/2022 4:10,323,321,5,9.7,19.7,77,924.2,0,0
4/25/2022 4:20,272,310,3.1,10.1,19.6,77,924.1,0,0
4/25/2022 4:30,275,300,2.8,9,19.4,76,924.2,0,0
4/25/2022 4:40,320,345,5.5,19.8,19.2,80,924.3,0,0
4/25/2022 4:50,294,352,3.5,10.8,19.3,81,924.4,0,0
4/25/2022 5:00,209,166,2.9,7.9,19.5,81,924.2,0,0
4/25/2022 5:10,221,305,2.5,6.5,19.7,88,924.4,0,0
4/25/2022 5:20,234,177,2.3,7.2,19.6,91,924.5,0,0
4/25/2022 5:30,237,307,4.5,10.8,19.6,90,924.5,0,0
4/25/2022 5:40,243,196,3.2,8.3,19.5,90,924.5,0,0
4/25/2022 5:50,242,291,3.5,7.2,19.5,90,924.5,0,0
4/25/2022 6:00,275,211,3.2,7.2,19.6,90,924.4,0,0
4/25/2022 6:10,269,317,2.7,6.8,19.3,96,924.4,0,0
4/25/2022 6:20,265,306,1.2,3.6,19,100,924.5,0,0
4/25/2022 6:30,219,211,2.3,5.8,18.8,100,924.5,0,0
4/25/2022 6:40,251,304,2.2,5.8,18.6,100,924.6,0,0
4/25/2022 6:50,316,315,2.7,6.8,18.5,100,924.6,0,0
4/25/2022 7:00,295,194,2.4,6.8,18.4,100,924.9,0,0
4/25/2022 7:10,286,315,1.9,6.1,18.3,100,924.8,0,0
4/25/2022 7:20,309,315,2.7,7.6,18.2,100,924.7,0,0
4/25/2022 7:30,207,197,4,8.6,18.2,100,925,0,0
4/25/2022 7:40,295,311,3.4,8.3,18.2,100,925,0,0
4/25/2022 7:50,275,207,2.6,5.8,18.1,100,925,0,0
4/25/2022 8:00,310,313,1.5,6.1,18.1,100,925.1,0,0
4/25/2022 8:10,268,313,2.9,6.8,18,100,925.1,0,0
4/25/2022 8:20,301,317,3.4,6.5,17.8,100,925.2,0,0
4/25/2022 8:30,271,313,2.4,6.8,17.8,100,925.2,0,0
4/25/2022 8:40,268,321,2.1,6.1,17.7,100,925.2,0,0
4/25/2022 8:50,294,310,2.8,6.1,17.6,100,925.3,0,0
4/25/2022 9:00,263,303,2.1,5.4,17.6,100,925.3,0,0
4/25/2022 9:10,294,317,3.5,9,17.7,100,925.5,0,0
4/25/2022 9:20,269,319,2,7.9,17.8,100,925.5,0,0
4/25/2022 9:30,280,313,3.8,7.6,17.8,100,925.5,0,0
4/25/2022 9:40,300,322,2.1,4.7,17.9,100,925.6,0,0
4/25/2022 9:50,302,306,3.5,6.8,17.9,100,925.6,0,0
4/25/2022 10:00,278,315,2.1,5.8,18.2,100,925.7,0,0
4/25/2022 10:10,231,195,1.3,2.9,18.5,100,925.7,0,0
4/25/2022 10:20,303,321,2.4,5.4,18.8,100,925.7,0,1
4/25/2022 10:30,238,218,2,4.3,19,100,925.8,0,1
4/25/2022 10:40,323,323,2,4.3,19.2,100,925.9,0,0
4/25/2022 10:50,241,303,1.5,2.5,19.3,100,925.9,0,0
4/25/2022 11:00,230,180,1.6,3.6,19.5,100,926,0,1
4/25/2022 11:10,215,188,2.1,4,19.6,100,926.1,0,0
4/25/2022 11:20,290,210,2.1,4,19.7,100,926.1,0,0
4/25/2022 11:30,198,198,0.4,1.8,19.8,100,926.2,0,0
4/25/2022 11:40,201,327,0.6,2.2,19.8,100,926.2,0,0
4/25/2022 11:50,322,330,2.6,4.3,19.8,100,926.2,0,0
4/25/2022 12:00,326,353,2.1,4.7,19.9,100,926.4,0,0
4/25/2022 12:10,216,237,1.6,4,19.9,100,926.5,0,1
4/25/2022 12:20,349,261,3.1,8.3,20,100,926.7,0,4
4/25/2022 12:30,337,287,2.2,7.2,20.3,100,926.7,0,8
4/25/2022 12:40,336,357,1.6,6.1,20.4,100,926.9,0,13
4/25/2022 12:50,72,74,2,4,20.5,100,927.1,0,19
4/25/2022 13:00,175,98,1.1,2.9,20.6,100,927.1,0,35
4/25/2022 13:10,333,345,0.7,2.9,20.7,100,927.2,0,47
4/25/2022 13:20,66,90,1.4,3.6,20.9,100,927.3,0,53
4/25/2022 13:30,133,33,0.5,2.5,21,100,927.4,0,63
4/25/2022 13:40,96,70,1.5,4,21.2,100,927.5,0,75
4/25/2022 13:50,156,176,0.4,2.5,21.4,100,927.6,0,85
4/25/2022 14:00,132,202,0.9,2.2,21.7,100,927.6,0,99
4/25/2022 14:10,115,81,1.2,3.6,21.9,100,927.6,0,120
4/25/2022 14:20,65,67,4,8.6,22.2,100,927.7,0,126
4/25/2022 14:30,55,36,3.1,7.2,22.3,100,927.8,0,143
4/25/2022 14:40,60,68,2.6,5.8,22.4,100,927.9,0,225
4/25/2022 14:50,57,53,4.3,10.8,23.4,100,927.9,0,495
4/25/2022 15:00,70,57,4.7,12.2,24.2,100,928.1,0,274
4/25/2022 15:10,102,107,4.2,9,24,100,928.1,0,220
4/25/2022 15:20,128,67,2.7,7.2,24,100,928.1,0,221
4/25/2022 15:30,128,108,1.8,4.3,24,100,928.2,0,214
4/25/2022 15:40,102,75,2.1,6.1,24.2,99,928.4,0,201
4/25/2022 15:50,113,92,2.5,6.1,24.3,96,928.6,0,169
4/25/2022 16:00,99,94,2,5,24.3,93,928.7,0,137
4/25/2022 16:10,72,53,3.1,7.6,24.4,92,928.7,0,113
4/25/2022 16:20,91,64,3.3,7.6,24.2,91,928.9,0,92
4/25/2022 16:30,83,70,5.1,12.2,24.1,95,928.9,0,109
4/25/2022 16:40,74,94,4.6,11.5,24.1,98,929,0,181
4/25/2022 16:50,88,62,4.8,11.2,24.3,97,929,0,153
4/25/2022 17:00,87,88,5.7,11.2,24.2,98,929,0,178
4/25/2022 17:10,86,67,4.3,9.4,24.3,97,929.1,0,213
4/25/2022 17:20,18,305,2.3,6.1,24.5,92,929.1,0,252
4/25/2022 17:30,8,37,2.8,9,24.8,91,929.1,0,190
4/25/2022 17:40,52,53,3.1,9.7,24.8,89,929.1,0,149
4/25/2022 17:50,120,92,1.6,4.3,24.8,87,929.1,0,140
4/25/2022 18:00,30,56,5,10.1,24.8,87,929.1,0,128
4/25/2022 18:10,141,198,3,8.3,24.8,86,929.1,0,189
4/25/2022 18:20,217,194,2.5,6.8,24.9,82,929,0,206
4/25/2022 18:30,290,177,3.6,7.6,25,80,929.1,0,123
4/25/2022 18:40,224,194,1.4,4,24.9,80,929.1,0,126
4/25/2022 18:50,177,186,1,3.6,25,79,929,0,160
4/25/2022 19:00,189,180,1.3,5,25.2,77,928.9,0,95
4/25/2022 19:10,149,234,1.3,3.2,25.1,78,928.9,0,61
4/25/2022 19:20,47,34,1.6,2.9,25,81,928.8,0,73
4/25/2022 19:30,69,61,0.7,1.8,24.9,80,928.9,0,46
4/25/2022 19:40,229,326,1,4.3,24.8,81,928.9,0,59
4/25/2022 19:50,200,327,1.1,4,24.8,82,928.9,0,89
4/25/2022 20:00,166,176,2,3.6,24.9,83,928.9,0,67
4/25/2022 20:10,174,210,2.1,4,24.8,84,929,0,53
4/25/2022 20:20,225,208,2,8.3,24.7,86,929,0,36
4/25/2022 20:30,208,210,3.3,8.6,24.4,86,929.1,0,31
4/25/2022 20:40,316,184,1.2,4.3,24.3,88,928.9,0,58
4/25/2022 20:50,208,232,2,4.7,24.2,89,928.7,0,61
4/25/2022 21:00,190,204,3.6,5.8,24.2,87,928.6,0,76
4/25/2022 21:10,192,184,3.4,5.8,24.3,88,928.5,0,77
4/25/2022 21:20,216,185,1.5,5,24.4,86,928.3,0,79
4/25/2022 21:30,168,186,1.7,3.6,24.5,85,928.4,0,71
4/25/2022 21:40,82,54,1.6,7.2,24.6,84,928.3,0,41
4/25/2022 21:50,149,194,2.1,5.4,24.4,85,928.1,0,28
4/25/2022 22:00,161,182,2.9,6.1,24.1,87,928,0,24
4/25/2022 22:10,162,180,2,5.4,23.9,87,927.9,0,26
4/25/2022 22:20,199,164,2.4,4,23.8,89,927.8,0,27
4/25/2022 22:30,242,188,2,5.4,23.5,91,927.9,0,31
4/25/2022 22:40,209,186,3,5.8,23.3,93,927.8,0,52
4/25/2022 22:50,222,187,2.8,6.5,23.2,91,927.8,0,65
4/25/2022 23:00,196,223,1.8,5.4,23.4,91,928,0,58
4/25/2022 23:10,81,117,4.2,9.7,23.4,90,927.9,0,53
4/25/2022 23:20,62,56,6.5,23.4,23.6,84,928.2,0,50
4/25/2022 23:30,2,351,6.5,13,24.1,80,928.8,0,24
4/25/2022 23:40,46,349,3.3,9.7,24.2,79,929,0,19
4/25/2022 23:50,195,225,1.9,4,24.2,82,929,0,17
4/26/2022 0:00,18,142,1.9,4,23.8,85,928.9,0,12
4/26/2022 0:10,297,38,2.2,6.1,23.4,86,928.8,0,16
4/26/2022 0:20,250,239,2.6,6.8,23.3,86,928.7,0,23
4/26/2022 0:30,262,182,2.9,6.1,23.1,88,928.5,0,27
4/26/2022 0:40,0,322,1.8,4.7,23,90,928.5,0,25
4/26/2022 0:50,197,195,2.7,6.1,22.7,92,928.8,0,12
4/26/2022 1:00,244,268,1.5,5.8,22.4,94,928.9,0,3
4/26/2022 1:10,308,317,2.5,6.5,22,97,929,0,0
4/26/2022 1:20,236,213,2.9,6.8,21.6,99,929.1,0,0
4/26/2022 1:30,218,195,2.4,4.7,21.4,100,929.3,0,0
4/26/2022 1:40,226,218,1.7,6.5,21.3,100,929.7,0,0
4/26/2022 1:50,242,210,3.3,7.2,21.2,100,929.9,0,0
4/26/2022 2:00,174,189,1.4,4.3,21.3,100,930.1,0,0
4/26/2022 2:10,293,318,3.4,8.6,21.5,100,930.2,0,0
4/26/2022 2:20,283,312,3,9.4,21.6,100,930.3,0,0
4/26/2022 2:30,283,341,2.1,5.4,21.7,99,930.4,0,0
4/26/2022 2:40,253,205,2.7,7.2,21.9,100,930.7,0,0
4/26/2022 2:50,250,324,3,9,22,98,931,0,0
4/26/2022 3:00,282,263,3.6,8.3,22.2,96,931.1,0,0
4/26/2022 3:10,240,208,6.5,12.2,22.6,89,931,0,0
4/26/2022 3:20,86,90,7.9,25.9,23.3,84,930.8,0,0
4/26/2022 3:30,21,35,8.1,19.4,23.4,86,931,0,0
4/26/2022 3:40,18,72,7.9,21.6,23.3,88,931.4,0,0
4/26/2022 3:50,38,87,11.4,58,23.1,90,932.7,0.2,0
4/26/2022 4:00,113,88,11.4,36.4,20.9,99,934.3,0.8,0
4/26/2022 4:10,174,346,7.2,20.2,19.2,100,934.2,0,0
4/26/2022 4:20,223,257,6.9,16.2,18.3,100,934.1,0.8,0
4/26/2022 4:30,252,196,6.7,15.5,17.9,100,934.7,0.2,0
4/26/2022 4:40,276,278,6.9,19.4,17.7,100,934.7,0,0
4/26/2022 4:50,230,217,4,11.2,17.7,100,934.7,0.2,0
4/26/2022 5:00,324,321,3.3,7.9,17.7,100,935.1,0,0
4/26/2022 5:10,321,325,2,6.1,17.7,100,935.5,0,0
4/26/2022 5:20,108,93,2.2,7.6,17.7,100,936.1,0,0
4/26/2022 5:30,154,156,3,11.5,17.7,100,936.3,0.2,0
4/26/2022 5:40,19,78,5.8,20.9,17.6,100,936.2,0,0
4/26/2022 5:50,330,342,6.9,15.1,17.5,100,936.1,0.2,0
4/26/2022 6:00,333,348,7.7,16.9,17.3,100,936.2,0.2,0
4/26/2022 6:10,326,345,9.1,25.9,17.2,100,936.3,0.2,0
4/26/2022 6:20,320,314,6.4,13.3,17.1,100,936.1,0.2,0
4/26/2022 6:30,295,284,5.8,15.8,17,100,936.1,0,0
4/26/2022 6:40,324,332,4.6,12.6,16.8,100,936.3,0,0
4/26/2022 6:50,240,241,3.7,19.1,16.7,100,936.1,0,0
4/26/2022 7:00,214,198,5.7,30.2,16.6,100,935.8,0,0
4/26/2022 7:10,290,92,3.8,9,16.7,100,935.6,0,0
4/26/2022 7:20,286,290,3.8,8.6,16.7,100,935.3,0,0
4/26/2022 7:30,7,316,5,11.9,16.6,100,935.1,0,0
4/26/2022 7:40,198,213,3.3,7.9,16.5,100,935,0,0
4/26/2022 7:50,31,320,5.3,16.9,16.5,100,934.8,0,0
4/26/2022 8:00,358,334,7.3,16.2,16.5,100,934.9,0,0
4/26/2022 8:10,259,346,4.2,13.3,16.4,100,935.2,0,0
4/26/2022 8:20,206,209,2.8,6.1,16.5,100,935.1,0,0
4/26/2022 8:30,307,304,2.6,7.6,16.4,100,934.8,0,0
4/26/2022 8:40,199,193,4.9,14,16.3,100,934.5,0,0
4/26/2022 8:50,93,33,2.8,9.7,16.2,100,934.5,0,0
4/26/2022 9:00,213,178,4.6,10.1,16.1,100,934.3,0,0
4/26/2022 9:10,275,319,3.5,7.6,15.8,100,934,0,0
4/26/2022 9:20,249,227,2.8,7.2,15.4,100,933.9,0,0
4/26/2022 9:30,330,321,3.3,7.6,15.2,100,933.9,0,0
4/26/2022 9:40,280,189,3.6,7.9,15,100,933.9,0,0
4/26/2022 9:50,259,301,2.6,8.3,14.8,100,933.7,0,0
4/26/2022 10:00,246,320,3.1,6.1,14.7,100,933.6,0,0
4/26/2022 10:10,316,321,3.1,7.6,14.5,100,933.4,0,0
4/26/2022 10:20,232,299,3.9,7.2,14.5,100,933.8,0,0
4/26/2022 10:30,234,201,4.6,8.6,14.4,100,934.4,0.2,0
4/26/2022 10:40,245,203,4,9,14.4,100,934.5,0,0
4/26/2022 10:50,314,180,2.9,6.8,14.5,100,934.5,0,0
4/26/2022 11:00,304,318,1.9,5.8,14.3,100,934.8,0,0
4/26/2022 11:10,263,204,2.4,5,14.3,100,935.2,0,0
4/26/2022 11:20,234,268,2.4,6.1,14.4,100,935.6,0,0
4/26/2022 11:30,268,234,3,5.8,14.5,100,936,0,0
4/26/2022 11:40,247,220,2.5,6.1,14.4,100,936.4,0,0
4/26/2022 11:50,281,265,1.6,5.4,14.3,100,936.7,0,0
4/26/2022 12:00,297,342,1.2,4.3,14.4,100,937,0,0
4/26/2022 12:10,298,328,1.7,4.3,14.6,100,937.4,0,1
4/26/2022 12:20,283,303,2,4,14.9,100,937.6,0,3
4/26/2022 12:30,281,321,2.5,5,15.2,100,937.8,0,4
4/26/2022 12:40,273,309,2.5,5.8,15.4,100,937.9,0,8
4/26/2022 12:50,230,303,2.1,4,15.6,100,937.9,0,18
4/26/2022 13:00,323,322,2.1,4.7,15.8,100,938,0,27
4/26/2022 13:10,237,250,2.3,4,16,100,938,0,36
4/26/2022 13:20,288,318,2,4.3,16.3,100,938.1,0,44
4/26/2022 13:30,304,317,3.1,7.2,16.5,100,938.2,0,41
4/26/2022 13:40,264,332,1.5,3.6,16.7,100,938.2,0,61
4/26/2022 13:50,319,320,1.2,2.9,17,100,938.2,0,70
4/26/2022 14:00,48,56,4.8,13.3,17.1,100,938.3,0,100
4/26/2022 14:10,30,24,3.6,10.4,16.9,100,938.3,0,120
4/26/2022 14:20,87,75,4.4,9,17,100,938.3,0,121
4/26/2022 14:30,34,64,4.8,10.8,17.1,100,938.3,0,172
4/26/2022 14:40,58,77,3.2,8.6,17.6,100,938.1,0,494
4/26/2022 14:50,100,61,4.2,13.3,18.2,100,937.9,0,343
4/26/2022 15:00,107,82,2.8,8.6,18.4,100,937.9,0,297
4/26/2022 15:10,182,107,2.4,6.1,19,100,937.8,0,462
4/26/2022 15:20,80,73,2.6,6.1,19.4,100,937.6,0,329
4/26/2022 15:30,76,79,4,7.6,19.9,100,937.5,0,683
4/26/2022 15:40,60,18,2.5,5.8,20.9,100,937.4,0,687
4/26/2022 15:50,101,56,2.4,7.2,21.4,100,937.3,0,516
4/26/2022 16:00,83,34,2.4,6.8,21.9,100,937.2,0,559
4/26/2022 16:10,70,67,2.7,7.2,22.7,100,937,0,795
